"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/20","00:00","0.419","-","0.576"
"2021/08/20","00:06","0.388","-","0.556"
"2021/08/20","00:12","0.357","-","0.528"
"2021/08/20","00:18","0.325","-","0.493"
"2021/08/20","00:24","0.292","-","0.473"
"2021/08/20","00:30","0.259","-","0.425"
"2021/08/20","00:36","0.225","-","0.393"
"2021/08/20","00:42","0.191","-","0.363"
"2021/08/20","00:48","0.157","-","0.331"
"2021/08/20","00:54","0.123","-","0.294"
"2021/08/20","01:00","0.09","-","0.26"
"2021/08/20","01:06","0.056","-","0.228"
"2021/08/20","01:12","0.023","-","0.194"
"2021/08/20","01:18","-0.01","-","0.157"
"2021/08/20","01:24","-0.042","-","0.114"
"2021/08/20","01:30","-0.073","-","0.087"
"2021/08/20","01:36","-0.103","-","0.052"
"2021/08/20","01:42","-0.133","-","0.022"
"2021/08/20","01:48","-0.162","-","-0.013"
"2021/08/20","01:54","-0.189","-","-0.051"
"2021/08/20","02:00","-0.215","-","-0.071"
"2021/08/20","02:06","-0.241","-","-0.106"
"2021/08/20","02:12","-0.265","-","-0.127"
"2021/08/20","02:18","-0.288","-","-0.158"
"2021/08/20","02:24","-0.31","-","-0.183"
"2021/08/20","02:30","-0.33","-","-0.195"
"2021/08/20","02:36","-0.349","-","-0.221"
"2021/08/20","02:42","-0.368","-","-0.238"
"2021/08/20","02:48","-0.385","-","-0.267"
"2021/08/20","02:54","-0.4","-","-0.283"
"2021/08/20","03:00","-0.415","-","-0.292"
"2021/08/20","03:06","-0.429","-","-0.307"
"2021/08/20","03:12","-0.442","-","-0.313"
"2021/08/20","03:18","-0.453","-","-0.324"
"2021/08/20","03:24","-0.464","-","-0.329"
"2021/08/20","03:30","-0.474","-","-0.348"
"2021/08/20","03:36","-0.483","-","-0.347"
"2021/08/20","03:42","-0.491","-","-0.362"
"2021/08/20","03:48","-0.499","-","-0.368"
"2021/08/20","03:54","-0.505","-","-0.365"
"2021/08/20","04:00","-0.511","-","-0.376"
"2021/08/20","04:06","-0.516","-","-0.381"
"2021/08/20","04:12","-0.521","-","-0.378"
"2021/08/20","04:18","-0.524","-","-0.374"
"2021/08/20","04:24","-0.527","-","-0.385"
"2021/08/20","04:30","-0.529","-","-0.379"
"2021/08/20","04:36","-0.531","-","-0.382"
"2021/08/20","04:42","-0.531","-","-0.395"
"2021/08/20","04:48","-0.531","-","-0.392"
"2021/08/20","04:54","-0.531","-","-0.4"
"2021/08/20","05:00","-0.529","-","-0.392"
"2021/08/20","05:06","-0.527","-","-0.402"
"2021/08/20","05:12","-0.523","-","-0.395"
"2021/08/20","05:18","-0.519","-","-0.395"
"2021/08/20","05:24","-0.514","-","-0.396"
"2021/08/20","05:30","-0.508","-","-0.397"
"2021/08/20","05:36","-0.501","-","-0.396"
"2021/08/20","05:42","-0.493","-","-0.382"
"2021/08/20","05:48","-0.484","-","-0.368"
"2021/08/20","05:54","-0.474","-","-0.369"
"2021/08/20","06:00","-0.463","-","-0.355"
"2021/08/20","06:06","-0.451","-","-0.351"
"2021/08/20","06:12","-0.438","-","-0.336"
"2021/08/20","06:18","-0.423","-","-0.331"
"2021/08/20","06:24","-0.408","-","-0.303"
"2021/08/20","06:30","-0.392","-","-0.303"
"2021/08/20","06:36","-0.374","-","-0.278"
"2021/08/20","06:42","-0.355","-","-0.251"
"2021/08/20","06:48","-0.336","-","-0.247"
"2021/08/20","06:54","-0.315","-","-0.216"
"2021/08/20","07:00","-0.293","-","-0.197"
"2021/08/20","07:06","-0.27","-","-0.181"
"2021/08/20","07:12","-0.246","-","-0.151"
"2021/08/20","07:18","-0.221","-","-0.124"
"2021/08/20","07:24","-0.196","-","-0.1"
"2021/08/20","07:30","-0.169","-","-0.085"
"2021/08/20","07:36","-0.142","-","-0.05"
"2021/08/20","07:42","-0.114","-","-0.027"
"2021/08/20","07:48","-0.085","-","0.008"
"2021/08/20","07:54","-0.056","-","0.05"
"2021/08/20","08:00","-0.026","-","0.064"
"2021/08/20","08:06","0.004","-","0.111"
"2021/08/20","08:12","0.034","-","0.141"
"2021/08/20","08:18","0.064","-","0.16"
"2021/08/20","08:24","0.095","-","0.2"
"2021/08/20","08:30","0.125","-","0.239"
"2021/08/20","08:36","0.155","-","0.279"
"2021/08/20","08:42","0.185","-","0.308"
"2021/08/20","08:48","0.214","-","0.336"
"2021/08/20","08:54","0.243","-","0.37"
"2021/08/20","09:00","0.271","-","0.4"
"2021/08/20","09:06","0.298","-","0.425"
"2021/08/20","09:12","0.324","-","0.452"
"2021/08/20","09:18","0.349","-","0.481"
"2021/08/20","09:24","0.373","-","0.512"
"2021/08/20","09:30","0.395","-","0.525"
"2021/08/20","09:36","0.416","-","0.556"
"2021/08/20","09:42","0.436","-","0.574"
"2021/08/20","09:48","0.454","-","0.579"
"2021/08/20","09:54","0.47","-","0.602"
"2021/08/20","10:00","0.484","-","0.615"
"2021/08/20","10:06","0.497","-","0.619"
"2021/08/20","10:12","0.507","-","0.633"
"2021/08/20","10:18","0.516","-","0.642"
"2021/08/20","10:24","0.522","-","0.643"
"2021/08/20","10:30","0.527","-","0.656"
"2021/08/20","10:36","0.529","-","0.65"
"2021/08/20","10:42","0.529","-","0.652"
"2021/08/20","10:48","0.527","-","0.647"
"2021/08/20","10:54","0.523","-","0.638"
"2021/08/20","11:00","0.517","-","0.635"
"2021/08/20","11:06","0.509","-","0.625"
"2021/08/20","11:12","0.498","-","0.621"
"2021/08/20","11:18","0.486","-","0.602"
"2021/08/20","11:24","0.471","-","0.585"
"2021/08/20","11:30","0.455","-","0.574"
"2021/08/20","11:36","0.437","-","0.559"
"2021/08/20","11:42","0.416","-","0.525"
"2021/08/20","11:48","0.395","-","0.512"
"2021/08/20","11:54","0.371","-","0.493"
"2021/08/20","12:00","0.346","-","0.459"
"2021/08/20","12:06","0.32","-","0.431"
"2021/08/20","12:12","0.292","-","0.403"
"2021/08/20","12:18","0.263","-","0.382"
"2021/08/20","12:24","0.232","-","0.358"
"2021/08/20","12:30","0.201","-","0.323"
"2021/08/20","12:36","0.169","-","0.299"
"2021/08/20","12:42","0.137","-","0.27"
"2021/08/20","12:48","0.103","-","0.242"
"2021/08/20","12:54","0.07","-","0.211"
"2021/08/20","13:00","0.036","-","0.175"
"2021/08/20","13:06","0.002","-","0.143"
"2021/08/20","13:12","-0.032","-","0.108"
"2021/08/20","13:18","-0.066","-","0.072"
"2021/08/20","13:24","-0.099","-","0.045"
"2021/08/20","13:30","-0.132","-","0.014"
"2021/08/20","13:36","-0.164","-","-0.017"
"2021/08/20","13:42","-0.196","-","-0.05"
"2021/08/20","13:48","-0.226","-","-0.084"
"2021/08/20","13:54","-0.256","-","-0.113"
"2021/08/20","14:00","-0.285","-","-0.146"
"2021/08/20","14:06","-0.312","-","-0.161"
"2021/08/20","14:12","-0.338","-","-0.196"
"2021/08/20","14:18","-0.363","-","-0.225"
"2021/08/20","14:24","-0.387","-","-0.238"
"2021/08/20","14:30","-0.409","-","-0.263"
"2021/08/20","14:36","-0.429","-","-0.297"
"2021/08/20","14:42","-0.448","-","-0.334"
"2021/08/20","14:48","-0.466","-","-0.35"
"2021/08/20","14:54","-0.482","-","-0.373"
"2021/08/20","15:00","-0.497","-","-0.403"
"2021/08/20","15:06","-0.51","-","-0.405"
"2021/08/20","15:12","-0.522","-","-0.423"
"2021/08/20","15:18","-0.532","-","-0.437"
"2021/08/20","15:24","-0.541","-","-0.455"
"2021/08/20","15:30","-0.549","-","-0.465"
"2021/08/20","15:36","-0.555","-","-0.474"
"2021/08/20","15:42","-0.561","-","-0.481"
"2021/08/20","15:48","-0.565","-","-0.477"
"2021/08/20","15:54","-0.568","-","-0.491"
"2021/08/20","16:00","-0.57","-","-0.495"
"2021/08/20","16:06","-0.571","-","-0.487"
"2021/08/20","16:12","-0.572","-","-0.483"
"2021/08/20","16:18","-0.571","-","-0.485"
"2021/08/20","16:24","-0.57","-","-0.498"
"2021/08/20","16:30","-0.567","-","-0.484"
"2021/08/20","16:36","-0.565","-","-0.475"
"2021/08/20","16:42","-0.561","-","-0.465"
"2021/08/20","16:48","-0.557","-","-0.467"
"2021/08/20","16:54","-0.552","-","-0.45"
"2021/08/20","17:00","-0.546","-","-0.452"
"2021/08/20","17:06","-0.54","-","-0.447"
"2021/08/20","17:12","-0.533","-","-0.426"
"2021/08/20","17:18","-0.526","-","-0.424"
"2021/08/20","17:24","-0.517","-","-0.418"
"2021/08/20","17:30","-0.509","-","-0.403"
"2021/08/20","17:36","-0.499","-","-0.392"
"2021/08/20","17:42","-0.489","-","-0.375"
"2021/08/20","17:48","-0.478","-","-0.365"
"2021/08/20","17:54","-0.466","-","-0.365"
"2021/08/20","18:00","-0.454","-","-0.351"
"2021/08/20","18:06","-0.441","-","-0.327"
"2021/08/20","18:12","-0.427","-","-0.313"
"2021/08/20","18:18","-0.412","-","-0.305"
"2021/08/20","18:24","-0.396","-","-0.28"
"2021/08/20","18:30","-0.38","-","-0.255"
"2021/08/20","18:36","-0.362","-","-0.238"
"2021/08/20","18:42","-0.344","-","-0.218"
"2021/08/20","18:48","-0.324","-","-0.198"
"2021/08/20","18:54","-0.304","-","-0.165"
"2021/08/20","19:00","-0.283","-","-0.153"
"2021/08/20","19:06","-0.261","-","-0.125"
"2021/08/20","19:12","-0.238","-","-0.104"
"2021/08/20","19:18","-0.213","-","-0.081"
"2021/08/20","19:24","-0.188","-","-0.056"
"2021/08/20","19:30","-0.162","-","-0.031"
"2021/08/20","19:36","-0.135","-","-0.004"
"2021/08/20","19:42","-0.108","-","0.023"
"2021/08/20","19:48","-0.079","-","0.047"
"2021/08/20","19:54","-0.049","-","0.084"
"2021/08/20","20:00","-0.019","-","0.115"
"2021/08/20","20:06","0.012","-","0.147"
"2021/08/20","20:12","0.043","-","0.178"
"2021/08/20","20:18","0.075","-","0.21"
"2021/08/20","20:24","0.108","-","0.237"
"2021/08/20","20:30","0.141","-","0.275"
"2021/08/20","20:36","0.174","-","0.305"
"2021/08/20","20:42","0.207","-","0.339"
"2021/08/20","20:48","0.241","-","0.367"
"2021/08/20","20:54","0.274","-","0.395"
"2021/08/20","21:00","0.307","-","0.405"
"2021/08/20","21:06","0.34","-","0.448"
"2021/08/20","21:12","0.372","-","0.482"
"2021/08/20","21:18","0.404","-","0.511"
"2021/08/20","21:24","0.435","-","0.566"
"2021/08/20","21:30","0.466","-","0.582"
"2021/08/20","21:36","0.495","-","0.613"
"2021/08/20","21:42","0.523","-","0.66"
"2021/08/20","21:48","0.55","-","0.705"
"2021/08/20","21:54","0.576","-","0.73"
"2021/08/20","22:00","0.6","-","0.735"
"2021/08/20","22:06","0.623","-","0.756"
"2021/08/20","22:12","0.644","-","0.776"
"2021/08/20","22:18","0.664","-","0.797"
"2021/08/20","22:24","0.681","-","0.817"
"2021/08/20","22:30","0.697","-","0.837"
"2021/08/20","22:36","0.71","-","0.856"
"2021/08/20","22:42","0.722","-","0.868"
"2021/08/20","22:48","0.731","-","0.878"
"2021/08/20","22:54","0.738","-","0.887"
"2021/08/20","23:00","0.743","-","0.893"
"2021/08/20","23:06","0.746","-","0.897"
"2021/08/20","23:12","0.747","-","0.899"
"2021/08/20","23:18","0.745","-","0.9"
"2021/08/20","23:24","0.741","-","0.905"
"2021/08/20","23:30","0.734","-","0.888"
"2021/08/20","23:36","0.726","-","0.888"
"2021/08/20","23:42","0.715","-","0.873"
"2021/08/20","23:48","0.702","-","0.86"
"2021/08/20","23:54","0.687","-","0.847"
"2021/08/21","00:00","0.67","-","0.839"
"2021/08/21","00:06","0.65","-","0.805"
"2021/08/21","00:12","0.629","-","0.793"
"2021/08/21","00:18","0.606","-","0.78"
"2021/08/21","00:24","0.581","-","0.759"
"2021/08/21","00:30","0.555","-","0.718"
"2021/08/21","00:36","0.527","-","0.692"
"2021/08/21","00:42","0.497","-","0.679"
"2021/08/21","00:48","0.466","-","0.65"
"2021/08/21","00:54","0.434","-","0.611"
"2021/08/21","01:00","0.4","-","0.574"
"2021/08/21","01:06","0.366","-","0.544"
"2021/08/21","01:12","0.331","-","0.502"
"2021/08/21","01:18","0.295","-","0.459"
"2021/08/21","01:24","0.259","-","0.424"
"2021/08/21","01:30","0.222","-","0.388"
"2021/08/21","01:36","0.185","-","0.363"
"2021/08/21","01:42","0.148","-","0.333"
"2021/08/21","01:48","0.111","-","0.286"
"2021/08/21","01:54","0.074","-","0.258"
"2021/08/21","02:00","0.038","-","0.222"
"2021/08/21","02:06","0.002","-","0.173"
"2021/08/21","02:12","-0.033","-","0.129"
"2021/08/21","02:18","-0.068","-","0.092"
"2021/08/21","02:24","-0.102","-","0.06"
"2021/08/21","02:30","-0.134","-","0.028"
"2021/08/21","02:36","-0.166","-","-0.003"
"2021/08/21","02:42","-0.196","-","-0.048"
"2021/08/21","02:48","-0.226","-","-0.079"
"2021/08/21","02:54","-0.254","-","-0.107"
"2021/08/21","03:00","-0.28","-","-0.138"
"2021/08/21","03:06","-0.306","-","-0.162"
"2021/08/21","03:12","-0.33","-","-0.191"
"2021/08/21","03:18","-0.352","-","-0.212"
"2021/08/21","03:24","-0.373","-","-0.226"
"2021/08/21","03:30","-0.393","-","-0.24"
"2021/08/21","03:36","-0.412","-","-0.277"
"2021/08/21","03:42","-0.429","-","-0.301"
"2021/08/21","03:48","-0.445","-","-0.317"
"2021/08/21","03:54","-0.459","-","-0.323"
"2021/08/21","04:00","-0.473","-","-0.344"
"2021/08/21","04:06","-0.485","-","-0.345"
"2021/08/21","04:12","-0.496","-","-0.36"
"2021/08/21","04:18","-0.506","-","-0.372"
"2021/08/21","04:24","-0.515","-","-0.367"
"2021/08/21","04:30","-0.524","-","-0.396"
"2021/08/21","04:36","-0.531","-","-0.385"
"2021/08/21","04:42","-0.537","-","-0.395"
"2021/08/21","04:48","-0.543","-","-0.398"
"2021/08/21","04:54","-0.547","-","-0.396"
"2021/08/21","05:00","-0.551","-","-0.404"
"2021/08/21","05:06","-0.555","-","-0.405"
"2021/08/21","05:12","-0.557","-","-0.411"
"2021/08/21","05:18","-0.559","-","-0.41"
"2021/08/21","05:24","-0.56","-","-0.426"
"2021/08/21","05:30","-0.56","-","-0.417"
"2021/08/21","05:36","-0.56","-","-0.416"
"2021/08/21","05:42","-0.558","-","-0.411"
"2021/08/21","05:48","-0.557","-","-0.412"
"2021/08/21","05:54","-0.554","-","-0.402"
"2021/08/21","06:00","-0.55","-","-0.409"
"2021/08/21","06:06","-0.546","-","-0.411"
"2021/08/21","06:12","-0.541","-","-0.402"
"2021/08/21","06:18","-0.535","-","-0.397"
"2021/08/21","06:24","-0.528","-","-0.402"
"2021/08/21","06:30","-0.52","-","-0.386"
"2021/08/21","06:36","-0.511","-","-0.38"
"2021/08/21","06:42","-0.501","-","-0.38"
"2021/08/21","06:48","-0.49","-","-0.356"
"2021/08/21","06:54","-0.478","-","-0.361"
"2021/08/21","07:00","-0.465","-","-0.345"
"2021/08/21","07:06","-0.451","-","-0.339"
"2021/08/21","07:12","-0.435","-","-0.324"
"2021/08/21","07:18","-0.419","-","-0.299"
"2021/08/21","07:24","-0.401","-","-0.277"
"2021/08/21","07:30","-0.382","-","-0.265"
"2021/08/21","07:36","-0.362","-","-0.251"
"2021/08/21","07:42","-0.34","-","-0.225"
"2021/08/21","07:48","-0.318","-","-0.198"
"2021/08/21","07:54","-0.294","-","-0.17"
"2021/08/21","08:00","-0.269","-","-0.138"
"2021/08/21","08:06","-0.243","-","-0.123"
"2021/08/21","08:12","-0.216","-","-0.096"
"2021/08/21","08:18","-0.188","-","-0.057"
"2021/08/21","08:24","-0.159","-","-0.028"
"2021/08/21","08:30","-0.129","-","-0.006"
"2021/08/21","08:36","-0.098","-","0.027"
"2021/08/21","08:42","-0.067","-","0.061"
"2021/08/21","08:48","-0.035","-","0.1"
"2021/08/21","08:54","-0.002","-","0.142"
"2021/08/21","09:00","0.031","-","0.183"
"2021/08/21","09:06","0.064","-","0.219"
"2021/08/21","09:12","0.098","-","0.248"
"2021/08/21","09:18","0.131","-","0.281"
"2021/08/21","09:24","0.164","-","0.31"
"2021/08/21","09:30","0.197","-","0.352"
"2021/08/21","09:36","0.23","-","0.391"
"2021/08/21","09:42","0.262","-","0.407"
"2021/08/21","09:48","0.294","-","0.445"
"2021/08/21","09:54","0.324","-","0.481"
"2021/08/21","10:00","0.354","-","0.504"
"2021/08/21","10:06","0.383","-","0.53"
"2021/08/21","10:12","0.41","-","0.557"
"2021/08/21","10:18","0.436","-","0.588"
"2021/08/21","10:24","0.46","-","0.611"
"2021/08/21","10:30","0.483","-","0.633"
"2021/08/21","10:36","0.505","-","0.653"
"2021/08/21","10:42","0.524","-","0.664"
"2021/08/21","10:48","0.541","-","0.68"
"2021/08/21","10:54","0.557","-","0.696"
"2021/08/21","11:00","0.57","-","0.709"
"2021/08/21","11:06","0.581","-","0.72"
"2021/08/21","11:12","0.59","-","0.733"
"2021/08/21","11:18","0.597","-","0.741"
"2021/08/21","11:24","0.601","-","0.735"
"2021/08/21","11:30","0.603","-","0.735"
"2021/08/21","11:36","0.603","-","0.737"
"2021/08/21","11:42","0.6","-","0.74"
"2021/08/21","11:48","0.595","-","0.739"
"2021/08/21","11:54","0.588","-","0.734"
"2021/08/21","12:00","0.578","-","0.732"
"2021/08/21","12:06","0.566","-","0.726"
"2021/08/21","12:12","0.552","-","0.707"
"2021/08/21","12:18","0.535","-","0.683"
"2021/08/21","12:24","0.517","-","0.667"
"2021/08/21","12:30","0.496","-","0.65"
"2021/08/21","12:36","0.474","-","0.64"
"2021/08/21","12:42","0.449","-","0.615"
"2021/08/21","12:48","0.423","-","0.582"
"2021/08/21","12:54","0.395","-","0.567"
"2021/08/21","13:00","0.366","-","0.544"
"2021/08/21","13:06","0.335","-","0.517"
"2021/08/21","13:12","0.303","-","0.496"
"2021/08/21","13:18","0.27","-","0.474"
"2021/08/21","13:24","0.235","-","0.443"
"2021/08/21","13:30","0.2","-","0.411"
"2021/08/21","13:36","0.164","-","0.393"
"2021/08/21","13:42","0.128","-","0.356"
"2021/08/21","13:48","0.091","-","0.313"
"2021/08/21","13:54","0.054","-","0.277"
"2021/08/21","14:00","0.016","-","0.242"
"2021/08/21","14:06","-0.021","-","0.215"
"2021/08/21","14:12","-0.057","-","0.188"
"2021/08/21","14:18","-0.094","-","0.156"
"2021/08/21","14:24","-0.13","-","0.114"
"2021/08/21","14:30","-0.165","-","0.077"
"2021/08/21","14:36","-0.199","-","0.044"
"2021/08/21","14:42","-0.232","-","-0.002"
"2021/08/21","14:48","-0.264","-","-0.034"
"2021/08/21","14:54","-0.295","-","-0.074"
"2021/08/21","15:00","-0.324","-","-0.11"
"2021/08/21","15:06","-0.352","-","-0.127"
"2021/08/21","15:12","-0.379","-","-0.172"
"2021/08/21","15:18","-0.404","-","-0.212"
"2021/08/21","15:24","-0.428","-","-0.231"
"2021/08/21","15:30","-0.45","-","-0.275"
"2021/08/21","15:36","-0.47","-","-0.306"
"2021/08/21","15:42","-0.488","-","-0.309"
"2021/08/21","15:48","-0.505","-","-0.349"
"2021/08/21","15:54","-0.521","-","-0.38"
"2021/08/21","16:00","-0.534","-","-0.387"
"2021/08/21","16:06","-0.547","-","-0.408"
"2021/08/21","16:12","-0.557","-","-0.423"
"2021/08/21","16:18","-0.567","-","-0.437"
"2021/08/21","16:24","-0.575","-","-0.454"
"2021/08/21","16:30","-0.581","-","-0.459"
"2021/08/21","16:36","-0.587","-","-0.478"
"2021/08/21","16:42","-0.591","-","-0.493"
"2021/08/21","16:48","-0.594","-","-0.497"
"2021/08/21","16:54","-0.596","-","-0.493"
"2021/08/21","17:00","-0.597","-","-0.49"
"2021/08/21","17:06","-0.597","-","-0.499"
"2021/08/21","17:12","-0.596","-","-0.502"
"2021/08/21","17:18","-0.595","-","-0.508"
"2021/08/21","17:24","-0.593","-","-0.484"
"2021/08/21","17:30","-0.59","-","-0.486"
"2021/08/21","17:36","-0.586","-","-0.49"
"2021/08/21","17:42","-0.582","-","-0.487"
"2021/08/21","17:48","-0.577","-","-0.476"
"2021/08/21","17:54","-0.571","-","-0.473"
"2021/08/21","18:00","-0.565","-","-0.435"
"2021/08/21","18:06","-0.558","-","-0.439"
"2021/08/21","18:12","-0.55","-","-0.436"
"2021/08/21","18:18","-0.542","-","-0.421"
"2021/08/21","18:24","-0.533","-","-0.419"
"2021/08/21","18:30","-0.524","-","-0.401"
"2021/08/21","18:36","-0.514","-","-0.38"
"2021/08/21","18:42","-0.503","-","-0.356"
"2021/08/21","18:48","-0.491","-","-0.355"
"2021/08/21","18:54","-0.479","-","-0.328"
"2021/08/21","19:00","-0.465","-","-0.314"
"2021/08/21","19:06","-0.451","-","-0.309"
"2021/08/21","19:12","-0.436","-","-0.305"
"2021/08/21","19:18","-0.42","-","-0.287"
"2021/08/21","19:24","-0.403","-","-0.266"
"2021/08/21","19:30","-0.385","-","-0.245"
"2021/08/21","19:36","-0.366","-","-0.21"
"2021/08/21","19:42","-0.346","-","-0.195"
"2021/08/21","19:48","-0.325","-","-0.181"
"2021/08/21","19:54","-0.303","-","-0.146"
"2021/08/21","20:00","-0.28","-","-0.128"
"2021/08/21","20:06","-0.255","-","-0.099"
"2021/08/21","20:12","-0.23","-","-0.061"
"2021/08/21","20:18","-0.203","-","-0.023"
"2021/08/21","20:24","-0.176","-","0"
"2021/08/21","20:30","-0.147","-","0.034"
"2021/08/21","20:36","-0.117","-","0.072"
"2021/08/21","20:42","-0.087","-","0.094"
"2021/08/21","20:48","-0.056","-","0.122"
"2021/08/21","20:54","-0.023","-","0.15"
"2021/08/21","21:00","0.01","-","0.177"
"2021/08/21","21:06","0.043","-","0.212"
"2021/08/21","21:12","0.077","-","0.254"
"2021/08/21","21:18","0.112","-","0.265"
"2021/08/21","21:24","0.147","-","0.292"
"2021/08/21","21:30","0.182","-","0.341"
"2021/08/21","21:36","0.218","-","0.378"
"2021/08/21","21:42","0.253","-","0.416"
"2021/08/21","21:48","0.288","-","0.453"
"2021/08/21","21:54","0.323","-","0.48"
"2021/08/21","22:00","0.358","-","0.516"
"2021/08/21","22:06","0.392","-","0.555"
"2021/08/21","22:12","0.425","-","0.582"
"2021/08/21","22:18","0.458","-","0.609"
"2021/08/21","22:24","0.489","-","0.636"
"2021/08/21","22:30","0.52","-","0.664"
"2021/08/21","22:36","0.549","-","0.711"
"2021/08/21","22:42","0.577","-","0.75"
"2021/08/21","22:48","0.603","-","0.746"
"2021/08/21","22:54","0.628","-","0.778"
"2021/08/21","23:00","0.651","-","0.819"
"2021/08/21","23:06","0.672","-","0.832"
"2021/08/21","23:12","0.691","-","0.846"
"2021/08/21","23:18","0.708","-","0.866"
"2021/08/21","23:24","0.723","-","0.89"
"2021/08/21","23:30","0.736","-","0.904"
"2021/08/21","23:36","0.746","-","0.913"
"2021/08/21","23:42","0.755","-","0.92"
"2021/08/21","23:48","0.761","-","0.933"
"2021/08/21","23:54","0.764","-","0.925"
"2021/08/22","00:00","0.766","-","0.923"
"2021/08/22","00:06","0.764","-","0.928"
"2021/08/22","00:12","0.761","-","0.927"
"2021/08/22","00:18","0.755","-","0.922"
"2021/08/22","00:24","0.746","-","0.914"
"2021/08/22","00:30","0.735","-","0.901"
"2021/08/22","00:36","0.722","-","0.891"
"2021/08/22","00:42","0.707","-","0.877"
"2021/08/22","00:48","0.689","-","0.86"
"2021/08/22","00:54","0.669","-","0.839"
"2021/08/22","01:00","0.647","-","0.826"
"2021/08/22","01:06","0.623","-","0.806"
"2021/08/22","01:12","0.597","-","0.775"
"2021/08/22","01:18","0.569","-","0.742"
"2021/08/22","01:24","0.54","-","0.722"
"2021/08/22","01:30","0.508","-","0.697"
"2021/08/22","01:36","0.476","-","0.672"
"2021/08/22","01:42","0.442","-","0.638"
"2021/08/22","01:48","0.407","-","0.605"
"2021/08/22","01:54","0.37","-","0.568"
"2021/08/22","02:00","0.333","-","0.535"
"2021/08/22","02:06","0.295","-","0.485"
"2021/08/22","02:12","0.257","-","0.448"
"2021/08/22","02:18","0.218","-","0.42"
"2021/08/22","02:24","0.179","-","0.374"
"2021/08/22","02:30","0.14","-","0.346"
"2021/08/22","02:36","0.1","-","0.308"
"2021/08/22","02:42","0.061","-","0.261"
"2021/08/22","02:48","0.023","-","0.221"
"2021/08/22","02:54","-0.015","-","0.18"
"2021/08/22","03:00","-0.052","-","0.133"
"2021/08/22","03:06","-0.089","-","0.104"
"2021/08/22","03:12","-0.124","-","0.08"
"2021/08/22","03:18","-0.159","-","0.035"
"2021/08/22","03:24","-0.192","-","0.018"
"2021/08/22","03:30","-0.224","-","-0.002"
"2021/08/22","03:36","-0.254","-","-0.045"
"2021/08/22","03:42","-0.284","-","-0.08"
"2021/08/22","03:48","-0.311","-","-0.102"
"2021/08/22","03:54","-0.338","-","-0.131"
"2021/08/22","04:00","-0.362","-","-0.145"
"2021/08/22","04:06","-0.386","-","-0.177"
"2021/08/22","04:12","-0.407","-","-0.2"
"2021/08/22","04:18","-0.427","-","-0.221"
"2021/08/22","04:24","-0.446","-","-0.24"
"2021/08/22","04:30","-0.463","-","-0.262"
"2021/08/22","04:36","-0.479","-","-0.279"
"2021/08/22","04:42","-0.493","-","-0.298"
"2021/08/22","04:48","-0.506","-","-0.317"
"2021/08/22","04:54","-0.518","-","-0.303"
"2021/08/22","05:00","-0.528","-","-0.31"
"2021/08/22","05:06","-0.538","-","-0.322"
"2021/08/22","05:12","-0.546","-","-0.345"
"2021/08/22","05:18","-0.553","-","-0.339"
"2021/08/22","05:24","-0.56","-","-0.348"
"2021/08/22","05:30","-0.565","-","-0.346"
"2021/08/22","05:36","-0.57","-","-0.342"
"2021/08/22","05:42","-0.574","-","-0.357"
"2021/08/22","05:48","-0.577","-","-0.342"
"2021/08/22","05:54","-0.579","-","-0.353"
"2021/08/22","06:00","-0.58","-","-0.364"
"2021/08/22","06:06","-0.581","-","-0.349"
"2021/08/22","06:12","-0.581","-","-0.377"
"2021/08/22","06:18","-0.58","-","-0.37"
"2021/08/22","06:24","-0.579","-","-0.365"
"2021/08/22","06:30","-0.577","-","-0.365"
"2021/08/22","06:36","-0.574","-","-0.363"
"2021/08/22","06:42","-0.571","-","-0.358"
"2021/08/22","06:48","-0.566","-","-0.35"
"2021/08/22","06:54","-0.561","-","-0.356"
"2021/08/22","07:00","-0.555","-","-0.356"
"2021/08/22","07:06","-0.549","-","-0.352"
"2021/08/22","07:12","-0.541","-","-0.342"
"2021/08/22","07:18","-0.532","-","-0.33"
"2021/08/22","07:24","-0.522","-","-0.326"
"2021/08/22","07:30","-0.512","-","-0.326"
"2021/08/22","07:36","-0.5","-","-0.306"
"2021/08/22","07:42","-0.487","-","-0.289"
"2021/08/22","07:48","-0.473","-","-0.286"
"2021/08/22","07:54","-0.458","-","-0.278"
"2021/08/22","08:00","-0.441","-","-0.261"
"2021/08/22","08:06","-0.423","-","-0.253"
"2021/08/22","08:12","-0.404","-","-0.219"
"2021/08/22","08:18","-0.384","-","-0.19"
"2021/08/22","08:24","-0.363","-","-0.19"
"2021/08/22","08:30","-0.34","-","-0.17"
"2021/08/22","08:36","-0.316","-","-0.143"
"2021/08/22","08:42","-0.291","-","-0.1"
"2021/08/22","08:48","-0.265","-","-0.079"
"2021/08/22","08:54","-0.237","-","-0.04"
"2021/08/22","09:00","-0.209","-","0.008"
"2021/08/22","09:06","-0.179","-","0.023"
"2021/08/22","09:12","-0.149","-","0.074"
"2021/08/22","09:18","-0.117","-","0.123"
"2021/08/22","09:24","-0.085","-","0.151"
"2021/08/22","09:30","-0.052","-","0.18"
"2021/08/22","09:36","-0.018","-","0.227"
"2021/08/22","09:42","0.016","-","0.277"
"2021/08/22","09:48","0.051","-","0.323"
