41.310203,-71.874138,41.30983,-71.873968,0.0542
41.310232,-71.874025,41.309861,-71.873856,0.0547
41.310283,-71.873922,41.309891,-71.873743,0.0566
41.310312,-71.873809,41.309922,-71.873631,0.0552
41.310341,-71.873696,41.309953,-71.873519,0.0543
41.31037,-71.873583,41.309983,-71.873407,0.0536
41.310421,-71.87348,41.310014,-71.873295,0.0529
41.31045,-71.873367,41.310044,-71.873182,0.0525
41.310479,-71.873254,41.310073,-71.873069,0.0527
41.310487,-71.873131,41.310102,-71.872956,0.0538
41.310516,-71.873018,41.310131,-71.872843,0.0556
41.310546,-71.872905,41.31016,-71.87273,0.0569
41.310575,-71.872792,41.310189,-71.872617,0.0578
41.310604,-71.872679,41.310218,-71.872504,0.0583
41.310633,-71.872567,41.310246,-71.87239,0.0585
41.310663,-71.872454,41.310274,-71.872277,0.0579
41.310692,-71.872341,41.310301,-71.872163,0.057
41.310721,-71.872228,41.310328,-71.872049,0.0547
41.31075,-71.872115,41.310354,-71.871935,0.0547
41.310779,-71.872002,41.310379,-71.87182,0.058
41.310787,-71.871879,41.310405,-71.871705,0.055
41.310816,-71.871766,41.310429,-71.87159,0.0558
41.310846,-71.871653,41.310451,-71.871474,0.0554
41.310854,-71.871531,41.310474,-71.871358,0.0564
41.310883,-71.871418,41.310496,-71.871242,0.0572
41.310912,-71.871305,41.310517,-71.871125,0.0593
41.31092,-71.871182,41.310539,-71.871009,0.0582
41.310949,-71.871069,41.310561,-71.870893,0.06
41.310978,-71.870957,41.310583,-71.870777,0.0614
41.310986,-71.870834,41.310603,-71.87066,0.0578
41.311047,-71.870553,41.310625,-71.870522,0.0595
41.311052,-71.870434,41.310646,-71.870404,0.0608
41.311079,-71.870317,41.310665,-71.870286,0.0619
41.311085,-71.870197,41.310684,-71.870167,0.062
41.31109,-71.870078,41.310702,-71.870049,0.0629
41.311117,-71.869961,41.310718,-71.869931,0.0653
41.311122,-71.869842,41.310733,-71.869812,0.063
41.31115,-71.869724,41.310747,-71.869694,0.0664
41.311155,-71.869605,41.31076,-71.869575,0.0628
41.31116,-71.869486,41.310773,-71.869457,0.0633
41.311165,-71.869366,41.310785,-71.869338,0.0669
41.31117,-71.869247,41.310796,-71.869219,0.0649
41.311198,-71.86913,41.310806,-71.8691,0.0646
41.311203,-71.869011,41.310816,-71.868982,0.0639
41.311208,-71.868891,41.310826,-71.868863,0.0636
41.311213,-71.868772,41.310834,-71.868744,0.0662
41.311271,-71.867939,41.310883,-71.86791,0.0645
41.311276,-71.86782,41.310888,-71.867791,0.0669
41.311281,-71.867701,41.310893,-71.867672,0.0702
41.311264,-71.86758,41.310897,-71.867553,0.072
41.311269,-71.867461,41.310902,-71.867434,0.0689
41.311296,-71.867344,41.310907,-71.867314,0.0702
41.311301,-71.867224,41.310912,-71.867195,0.0709
41.311284,-71.867103,41.310918,-71.867076,0.0694
41.311289,-71.866984,41.310924,-71.866957,0.0699
41.311294,-71.866865,41.31093,-71.866838,0.0718
41.311299,-71.866746,41.310937,-71.866719,0.0743
41.311304,-71.866627,41.310943,-71.8666,0.0757
41.311309,-71.866507,41.310948,-71.86648,0.0753
41.311337,-71.86639,41.310951,-71.866361,0.0724
41.311319,-71.866269,41.310952,-71.866242,0.0741
41.311325,-71.86615,41.310951,-71.866122,0.0772
41.311307,-71.866029,41.31095,-71.866002,0.0794
41.311312,-71.86591,41.310946,-71.865882,0.0792
41.31134,-71.865792,41.310943,-71.865763,0.0766
41.311322,-71.865671,41.310938,-71.865643,0.0777
41.31127,-71.865309,41.310915,-71.865282,0.0831
41.311253,-71.865188,41.310904,-71.865162,0.084
41.311258,-71.865069,41.310893,-71.865041,0.0775
41.31124,-71.864948,41.310881,-71.864921,0.0784
41.31124,-71.864617,41.310864,-71.864774,0.0783
41.311148,-71.86403,41.310786,-71.864181,0.0731
41.31111,-71.863671,41.310738,-71.863826,0.0752
41.311083,-71.863557,41.310717,-71.863709,0.0806
41.311035,-71.863452,41.31069,-71.863595,0.0806
41.311008,-71.863338,41.310657,-71.863484,0.0785
41.310975,-71.863101,41.310568,-71.863271,0.0726
41.31097,-71.862978,41.310508,-71.863171,0.0702
41.310511,-71.862516,41.310037,-71.862767,0.0735
41.310478,-71.862405,41.310032,-71.862641,0.0775
41.310299,-71.861729,41.30995,-71.861914,0.083
41.310287,-71.861607,41.30993,-71.861796,0.0849
41.310253,-71.861496,41.309907,-71.861679,0.0847
41.31022,-71.861385,41.309879,-71.861566,0.0842
41.310207,-71.861263,41.309848,-71.861453,0.0777
41.309601,-71.859413,41.309352,-71.859773,0.0848
41.30955,-71.85931,41.309306,-71.859663,0.0878
41.308958,-71.858224,41.308733,-71.858549,0.0774
41.308775,-71.85796,41.308506,-71.858348,0.0997
41.307587,-71.855613,41.307368,-71.855343,0.3544
41.308079,-71.854787,41.307808,-71.854585,0.2564
41.308167,-71.854579,41.307906,-71.854385,0.2675
41.308231,-71.85449,41.307953,-71.854283,0.252
41.308314,-71.854415,41.308,-71.85418,0.2389
41.30929,-71.854185,41.308318,-71.853459,0.046
41.309275,-71.854037,41.308364,-71.853357,0.0434
41.30926,-71.853889,41.308418,-71.85326,0.0476
41.308976,-71.853402,41.308526,-71.853066,0.0548
41.30902,-71.853298,41.308566,-71.852959,0.0534
41.309045,-71.85318,41.308602,-71.852849,0.0527
41.309089,-71.853076,41.308638,-71.852739,0.0518
41.309133,-71.852972,41.308676,-71.85263,0.0546
41.309222,-71.852764,41.308755,-71.852415,0.0509
41.309285,-71.852674,41.308799,-71.852311,0.0514
41.309413,-71.852495,41.308903,-71.852114,0.05
41.309604,-71.852227,41.309041,-71.851807,0.0501
41.309673,-71.852005,41.309104,-71.85158,0.0516
41.309707,-71.851619,41.309239,-71.85127,0.0536
41.309751,-71.851515,41.309283,-71.851165,0.0543
41.309796,-71.851411,41.309324,-71.851059,0.0543
41.30984,-71.851307,41.309364,-71.850952,0.0541
41.309884,-71.851203,41.309408,-71.850848,0.0523
41.309948,-71.851114,41.309456,-71.850747,0.0502
41.310011,-71.851024,41.309505,-71.850647,0.0499
41.310056,-71.85092,41.309553,-71.850545,0.0512
41.31008,-71.850802,41.309597,-71.850441,0.0519
41.310085,-71.850668,41.309638,-71.850334,0.0535
41.31011,-71.85055,41.309676,-71.850226,0.0546
41.310154,-71.850446,41.309715,-71.850118,0.054
41.310242,-71.850238,41.309804,-71.84991,0.0556
41.310286,-71.850134,41.309853,-71.84981,0.0574
41.310311,-71.850015,41.309901,-71.849709,0.0588
41.310355,-71.849911,41.309944,-71.849604,0.0582
41.310399,-71.849807,41.309982,-71.849495,0.0557
41.310443,-71.849703,41.310019,-71.849386,0.0538
41.310468,-71.849584,41.31006,-71.84928,0.054
41.310512,-71.84948,41.310107,-71.849177,0.0555
41.310556,-71.849376,41.310153,-71.849075,0.0574
41.310688,-71.849064,41.310282,-71.848761,0.0558
41.310733,-71.84896,41.310324,-71.848655,0.0582
41.310777,-71.848856,41.310367,-71.84855,0.0569
41.310821,-71.848752,41.31041,-71.848445,0.056
41.310865,-71.848648,41.310453,-71.84834,0.0548
41.310909,-71.848544,41.310497,-71.848236,0.0544
41.310953,-71.84844,41.31054,-71.848131,0.0553
41.311017,-71.84835,41.310583,-71.848027,0.0575
41.311081,-71.848261,41.310627,-71.847922,0.0555
41.311125,-71.848157,41.310675,-71.847821,0.0551
41.311169,-71.848053,41.310729,-71.847724,0.0567
41.311174,-71.847919,41.310782,-71.847626,0.0573
41.311218,-71.847815,41.310827,-71.847523,0.0574
41.311243,-71.847697,41.310868,-71.847417,0.0555
41.311307,-71.847607,41.310911,-71.847312,0.0545
41.311351,-71.847503,41.310956,-71.847209,0.0553
41.311415,-71.847414,41.311002,-71.847106,0.0576
41.311459,-71.84731,41.311045,-71.847001,0.0571
41.311522,-71.847221,41.311089,-71.846897,0.0548
41.311567,-71.847116,41.311134,-71.846794,0.0526
41.31163,-71.847027,41.311182,-71.846692,0.0514
41.311758,-71.846848,41.31128,-71.846492,0.0475
41.311861,-71.846788,41.311327,-71.84639,0.0438
41.311925,-71.846699,41.311371,-71.846285,0.0412
41.31189,-71.846536,41.311412,-71.846179,0.0405
41.311915,-71.846417,41.311451,-71.846071,0.0427
41.311984,-71.846272,41.311485,-71.845957,0.0444
41.312023,-71.846164,41.311528,-71.845852,0.0471
41.31208,-71.845936,41.311615,-71.845643,0.048
41.312118,-71.845828,41.311659,-71.845539,0.0497
41.312157,-71.84572,41.311705,-71.845435,0.0525
41.312216,-71.845625,41.311748,-71.84533,0.0548
41.312252,-71.845384,41.311828,-71.845116,0.052
41.312309,-71.845155,41.311915,-71.844907,0.0562
41.312348,-71.845047,41.311963,-71.844804,0.059
41.312387,-71.844939,41.312008,-71.844701,0.0603
41.312425,-71.844832,41.31205,-71.844595,0.0607
41.312464,-71.844724,41.31209,-71.844489,0.0617
41.312543,-71.844642,41.312132,-71.844383,0.0637
41.312777,-71.844128,41.312341,-71.843853,0.0597
41.312836,-71.844033,41.312383,-71.843748,0.0551
41.312929,-71.843563,41.31256,-71.843331,0.0622
41.312968,-71.843455,41.312599,-71.843223,0.0621
41.313027,-71.84336,41.312634,-71.843113,0.0585
41.313086,-71.843265,41.312672,-71.843004,0.059
41.313124,-71.843157,41.312712,-71.842898,0.0564
41.313183,-71.843062,41.312754,-71.842792,0.055
41.313242,-71.842967,41.312797,-71.842687,0.0543
41.313322,-71.842885,41.31284,-71.842582,0.0525
41.313381,-71.84279,41.312886,-71.842478,0.0555
41.31344,-71.842695,41.312933,-71.842376,0.0515
41.313661,-71.842702,41.312976,-71.842271,0.0496
41.3137,-71.842595,41.313016,-71.842164,0.0494
41.31382,-71.842538,41.313054,-71.842056,0.0496
41.313614,-71.842276,41.313094,-71.841948,0.0491
41.313633,-71.842156,41.313133,-71.841841,0.0489
41.313631,-71.842022,41.313171,-71.841733,0.0496
41.313669,-71.841914,41.31321,-71.841625,0.05
41.313708,-71.841807,41.313248,-71.841517,0.0501
41.313746,-71.841699,41.313285,-71.841408,0.05
41.313785,-71.841591,41.313324,-71.8413,0.0485
41.313824,-71.841483,41.313365,-71.841194,0.0483
41.314094,-71.840728,41.313633,-71.840438,0.0457
41.314133,-71.84062,41.31367,-71.840329,0.0454
41.314171,-71.840512,41.313707,-71.84022,0.0462
41.31421,-71.840405,41.313745,-71.840112,0.047
41.314228,-71.840284,41.313782,-71.840003,0.0473
41.314267,-71.840176,41.31382,-71.839894,0.0475
41.314344,-71.83996,41.313895,-71.839678,0.0478
41.314403,-71.839865,41.313932,-71.839569,0.0464
41.314442,-71.839758,41.313967,-71.839459,0.0454
41.31448,-71.83965,41.314002,-71.839349,0.0435
41.314519,-71.839542,41.314039,-71.839239,0.0437
41.314537,-71.839421,41.314076,-71.839131,0.0433
41.314576,-71.839313,41.314115,-71.839023,0.0433
41.314614,-71.839205,41.314153,-71.838915,0.0435
41.314653,-71.839098,41.314192,-71.838807,0.0441
41.314691,-71.83899,41.314231,-71.8387,0.0429
41.31473,-71.838882,41.314271,-71.838593,0.0433
41.314748,-71.838761,41.314309,-71.838485,0.0439
41.314787,-71.838653,41.314347,-71.838376,0.0446
41.314982,-71.838248,41.314492,-71.837939,0.0419
41.315,-71.838127,41.314526,-71.837828,0.0409
41.315039,-71.838019,41.31456,-71.837717,0.0406
41.315078,-71.837911,41.314594,-71.837606,0.0407
41.315137,-71.837816,41.314627,-71.837495,0.0389
41.315155,-71.837696,41.314661,-71.837384,0.0382
41.315193,-71.837588,41.314695,-71.837274,0.0381
41.315232,-71.83748,41.314729,-71.837163,0.0381
41.315271,-71.837372,41.314765,-71.837053,0.0386
41.315309,-71.837264,41.3148,-71.836943,0.0396
41.315348,-71.837156,41.314835,-71.836833,0.0404
41.315387,-71.837049,41.31487,-71.836723,0.0398
41.315425,-71.836941,41.314907,-71.836614,0.0384
41.315464,-71.836833,41.314945,-71.836506,0.0373
41.315543,-71.836751,41.314986,-71.8364,0.0373
41.315561,-71.83663,41.315027,-71.836293,0.0363
41.31562,-71.836535,41.315069,-71.836187,0.0371
41.315679,-71.83644,41.315112,-71.836083,0.0356
41.315718,-71.836332,41.315156,-71.835978,0.0354
41.315736,-71.836211,41.315201,-71.835874,0.0368
41.315754,-71.836091,41.315244,-71.835769,0.0373
41.315813,-71.835996,41.315285,-71.835663,0.0391
41.315872,-71.835901,41.315324,-71.835555,0.0355
41.315911,-71.835793,41.315363,-71.835448,0.0352
41.316067,-71.835495,41.315473,-71.83512,0.0322
41.316167,-71.835425,41.315508,-71.83501,0.03
41.316023,-71.835202,41.315543,-71.8349,0.0436
41.316061,-71.835094,41.315579,-71.83479,0.0385
41.3161,-71.834987,41.315614,-71.834681,0.0392
41.316138,-71.834879,41.315651,-71.834571,0.04
41.316177,-71.834771,41.315687,-71.834462,0.0408
41.316216,-71.834663,41.315723,-71.834353,0.0403
41.316234,-71.834542,41.31576,-71.834244,0.0407
41.316273,-71.834434,41.315798,-71.834135,0.0406
41.316311,-71.834327,41.315836,-71.834028,0.0406
41.31635,-71.834219,41.315875,-71.83392,0.0411
41.316388,-71.834111,41.315912,-71.833811,0.0425
41.316427,-71.834003,41.31595,-71.833703,0.0419
41.316445,-71.833882,41.315988,-71.833594,0.0426
41.316484,-71.833775,41.316024,-71.833485,0.0433
41.316563,-71.833692,41.316058,-71.833374,0.0429
41.316602,-71.833584,41.316091,-71.833263,0.0431
41.316579,-71.833438,41.316123,-71.833151,0.0435
41.316618,-71.83333,41.316155,-71.833039,0.0437
41.316657,-71.833222,41.316187,-71.832927,0.0422
41.316695,-71.833115,41.316218,-71.832814,0.0411
41.316734,-71.833007,41.31625,-71.832702,0.041
41.316772,-71.832899,41.31628,-71.832589,0.0415
41.316791,-71.832778,41.31631,-71.832476,0.0417
41.316809,-71.832658,41.31634,-71.832362,0.0439
41.316848,-71.83255,41.316369,-71.832248,0.0447
41.316885,-71.832343,41.316399,-71.832137,0.0456
41.316913,-71.832229,41.316427,-71.832023,0.0466
41.31694,-71.832116,41.316455,-71.83191,0.0471
41.316967,-71.832002,41.316482,-71.831796,0.0482
41.316973,-71.831879,41.316509,-71.831682,0.0487
41.317001,-71.831765,41.316535,-71.831568,0.0489
41.317028,-71.831652,41.316561,-71.831453,0.0504
41.317056,-71.831538,41.316586,-71.831339,0.0507
41.317083,-71.831424,41.316611,-71.831224,0.0512
41.317089,-71.831301,41.316634,-71.831108,0.0523
41.317116,-71.831188,41.316656,-71.830992,0.0518
41.317122,-71.831065,41.316678,-71.830876,0.0522
41.31715,-71.830951,41.316701,-71.830761,0.0541
41.317156,-71.830828,41.31672,-71.830643,0.053
41.317183,-71.830714,41.316739,-71.830526,0.0525
