"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/20","10:00","0.033","-","0.12"
"2021/08/20","10:06","0.051","-","0.138"
"2021/08/20","10:12","0.068","-","0.154"
"2021/08/20","10:18","0.084","-","0.172"
"2021/08/20","10:24","0.1","-","0.186"
"2021/08/20","10:30","0.116","-","0.199"
"2021/08/20","10:36","0.13","-","0.214"
"2021/08/20","10:42","0.144","-","0.224"
"2021/08/20","10:48","0.158","-","0.24"
"2021/08/20","10:54","0.17","-","0.247"
"2021/08/20","11:00","0.182","-","0.258"
"2021/08/20","11:06","0.193","-","0.267"
"2021/08/20","11:12","0.203","-","0.276"
"2021/08/20","11:18","0.212","-","0.286"
"2021/08/20","11:24","0.221","-","0.288"
"2021/08/20","11:30","0.228","-","0.298"
"2021/08/20","11:36","0.234","-","0.307"
"2021/08/20","11:42","0.24","-","0.311"
"2021/08/20","11:48","0.244","-","0.322"
"2021/08/20","11:54","0.247","-","0.333"
"2021/08/20","12:00","0.249","-","0.344"
"2021/08/20","12:06","0.25","-","0.351"
"2021/08/20","12:12","0.25","-","0.35"
"2021/08/20","12:18","0.249","-","0.354"
"2021/08/20","12:24","0.247","-","0.356"
"2021/08/20","12:30","0.244","-","0.357"
"2021/08/20","12:36","0.24","-","0.356"
"2021/08/20","12:42","0.236","-","0.359"
"2021/08/20","12:48","0.23","-","0.361"
"2021/08/20","12:54","0.224","-","0.364"
"2021/08/20","13:00","0.217","-","0.363"
"2021/08/20","13:06","0.209","-","0.357"
"2021/08/20","13:12","0.2","-","0.354"
"2021/08/20","13:18","0.192","-","0.347"
"2021/08/20","13:24","0.182","-","0.34"
"2021/08/20","13:30","0.172","-","0.336"
"2021/08/20","13:36","0.162","-","0.323"
"2021/08/20","13:42","0.152","-","0.321"
"2021/08/20","13:48","0.141","-","0.314"
"2021/08/20","13:54","0.13","-","0.294"
"2021/08/20","14:00","0.119","-","0.28"
"2021/08/20","14:06","0.107","-","0.272"
"2021/08/20","14:12","0.096","-","0.255"
"2021/08/20","14:18","0.084","-","0.241"
"2021/08/20","14:24","0.073","-","0.221"
"2021/08/20","14:30","0.061","-","0.21"
"2021/08/20","14:36","0.049","-","0.202"
"2021/08/20","14:42","0.036","-","0.189"
"2021/08/20","14:48","0.024","-","0.177"
"2021/08/20","14:54","0.012","-","0.161"
"2021/08/20","15:00","-0.001","-","0.144"
"2021/08/20","15:06","-0.014","-","0.137"
"2021/08/20","15:12","-0.028","-","0.122"
"2021/08/20","15:18","-0.041","-","0.102"
"2021/08/20","15:24","-0.055","-","0.093"
"2021/08/20","15:30","-0.069","-","0.072"
"2021/08/20","15:36","-0.084","-","0.056"
"2021/08/20","15:42","-0.099","-","0.042"
"2021/08/20","15:48","-0.114","-","0.025"
"2021/08/20","15:54","-0.129","-","0.009"
"2021/08/20","16:00","-0.145","-","-0.014"
"2021/08/20","16:06","-0.161","-","-0.023"
"2021/08/20","16:12","-0.178","-","-0.037"
"2021/08/20","16:18","-0.194","-","-0.049"
"2021/08/20","16:24","-0.211","-","-0.064"
"2021/08/20","16:30","-0.228","-","-0.086"
"2021/08/20","16:36","-0.245","-","-0.101"
"2021/08/20","16:42","-0.262","-","-0.116"
"2021/08/20","16:48","-0.279","-","-0.136"
"2021/08/20","16:54","-0.296","-","-0.15"
"2021/08/20","17:00","-0.312","-","-0.161"
"2021/08/20","17:06","-0.329","-","-0.175"
"2021/08/20","17:12","-0.344","-","-0.192"
"2021/08/20","17:18","-0.36","-","-0.216"
"2021/08/20","17:24","-0.374","-","-0.234"
"2021/08/20","17:30","-0.388","-","-0.248"
"2021/08/20","17:36","-0.401","-","-0.254"
"2021/08/20","17:42","-0.413","-","-0.261"
"2021/08/20","17:48","-0.424","-","-0.279"
"2021/08/20","17:54","-0.435","-","-0.29"
"2021/08/20","18:00","-0.443","-","-0.297"
"2021/08/20","18:06","-0.451","-","-0.31"
"2021/08/20","18:12","-0.458","-","-0.31"
"2021/08/20","18:18","-0.463","-","-0.314"
"2021/08/20","18:24","-0.466","-","-0.319"
"2021/08/20","18:30","-0.468","-","-0.314"
"2021/08/20","18:36","-0.469","-","-0.321"
"2021/08/20","18:42","-0.468","-","-0.321"
"2021/08/20","18:48","-0.466","-","-0.315"
"2021/08/20","18:54","-0.462","-","-0.313"
"2021/08/20","19:00","-0.456","-","-0.315"
"2021/08/20","19:06","-0.449","-","-0.312"
"2021/08/20","19:12","-0.44","-","-0.313"
"2021/08/20","19:18","-0.43","-","-0.302"
"2021/08/20","19:24","-0.419","-","-0.3"
"2021/08/20","19:30","-0.406","-","-0.294"
"2021/08/20","19:36","-0.392","-","-0.287"
"2021/08/20","19:42","-0.376","-","-0.276"
"2021/08/20","19:48","-0.36","-","-0.269"
"2021/08/20","19:54","-0.342","-","-0.258"
"2021/08/20","20:00","-0.323","-","-0.233"
"2021/08/20","20:06","-0.303","-","-0.213"
"2021/08/20","20:12","-0.282","-","-0.188"
"2021/08/20","20:18","-0.261","-","-0.17"
"2021/08/20","20:24","-0.239","-","-0.156"
"2021/08/20","20:30","-0.216","-","-0.128"
"2021/08/20","20:36","-0.193","-","-0.097"
"2021/08/20","20:42","-0.169","-","-0.067"
"2021/08/20","20:48","-0.145","-","-0.048"
"2021/08/20","20:54","-0.12","-","-0.029"
"2021/08/20","21:00","-0.096","-","-0.008"
"2021/08/20","21:06","-0.071","-","0.006"
"2021/08/20","21:12","-0.047","-","0.029"
"2021/08/20","21:18","-0.022","-","0.052"
"2021/08/20","21:24","0.002","-","0.076"
"2021/08/20","21:30","0.026","-","0.105"
"2021/08/20","21:36","0.05","-","0.132"
"2021/08/20","21:42","0.074","-","0.158"
"2021/08/20","21:48","0.097","-","0.187"
"2021/08/20","21:54","0.12","-","0.216"
"2021/08/20","22:00","0.143","-","0.237"
"2021/08/20","22:06","0.165","-","0.28"
"2021/08/20","22:12","0.187","-","0.318"
"2021/08/20","22:18","0.208","-","0.345"
"2021/08/20","22:24","0.229","-","0.369"
"2021/08/20","22:30","0.249","-","0.38"
"2021/08/20","22:36","0.269","-","0.401"
"2021/08/20","22:42","0.288","-","0.413"
"2021/08/20","22:48","0.306","-","0.419"
"2021/08/20","22:54","0.324","-","0.443"
"2021/08/20","23:00","0.341","-","0.458"
"2021/08/20","23:06","0.357","-","0.472"
"2021/08/20","23:12","0.372","-","0.496"
"2021/08/20","23:18","0.387","-","0.518"
"2021/08/20","23:24","0.4","-","0.543"
"2021/08/20","23:30","0.413","-","0.551"
"2021/08/20","23:36","0.424","-","0.553"
"2021/08/20","23:42","0.435","-","0.569"
"2021/08/20","23:48","0.445","-","0.581"
"2021/08/20","23:54","0.453","-","0.597"
"2021/08/21","00:00","0.46","-","0.602"
"2021/08/21","00:06","0.467","-","0.607"
"2021/08/21","00:12","0.472","-","0.616"
"2021/08/21","00:18","0.476","-","0.618"
"2021/08/21","00:24","0.478","-","0.622"
"2021/08/21","00:30","0.48","-","0.624"
"2021/08/21","00:36","0.48","-","0.636"
"2021/08/21","00:42","0.479","-","0.642"
"2021/08/21","00:48","0.477","-","0.645"
"2021/08/21","00:54","0.474","-","0.649"
"2021/08/21","01:00","0.469","-","0.651"
"2021/08/21","01:06","0.464","-","0.657"
"2021/08/21","01:12","0.457","-","0.648"
"2021/08/21","01:18","0.45","-","0.643"
"2021/08/21","01:24","0.441","-","0.643"
"2021/08/21","01:30","0.432","-","0.641"
"2021/08/21","01:36","0.422","-","0.634"
"2021/08/21","01:42","0.411","-","0.619"
"2021/08/21","01:48","0.4","-","0.601"
"2021/08/21","01:54","0.388","-","0.597"
"2021/08/21","02:00","0.375","-","0.581"
"2021/08/21","02:06","0.362","-","0.571"
"2021/08/21","02:12","0.348","-","0.561"
"2021/08/21","02:18","0.334","-","0.544"
"2021/08/21","02:24","0.32","-","0.53"
"2021/08/21","02:30","0.305","-","0.511"
"2021/08/21","02:36","0.289","-","0.488"
"2021/08/21","02:42","0.274","-","0.473"
"2021/08/21","02:48","0.258","-","0.459"
"2021/08/21","02:54","0.242","-","0.443"
"2021/08/21","03:00","0.225","-","0.423"
"2021/08/21","03:06","0.208","-","0.401"
"2021/08/21","03:12","0.191","-","0.383"
"2021/08/21","03:18","0.173","-","0.365"
"2021/08/21","03:24","0.155","-","0.351"
"2021/08/21","03:30","0.137","-","0.336"
"2021/08/21","03:36","0.119","-","0.324"
"2021/08/21","03:42","0.099","-","0.305"
"2021/08/21","03:48","0.08","-","0.283"
"2021/08/21","03:54","0.06","-","0.263"
"2021/08/21","04:00","0.04","-","0.235"
"2021/08/21","04:06","0.019","-","0.21"
"2021/08/21","04:12","-0.002","-","0.187"
"2021/08/21","04:18","-0.024","-","0.17"
"2021/08/21","04:24","-0.046","-","0.147"
"2021/08/21","04:30","-0.069","-","0.135"
"2021/08/21","04:36","-0.091","-","0.124"
"2021/08/21","04:42","-0.114","-","0.118"
"2021/08/21","04:48","-0.138","-","0.106"
"2021/08/21","04:54","-0.161","-","0.085"
"2021/08/21","05:00","-0.185","-","0.079"
"2021/08/21","05:06","-0.208","-","0.065"
"2021/08/21","05:12","-0.232","-","0.046"
"2021/08/21","05:18","-0.255","-","0.023"
"2021/08/21","05:24","-0.278","-","0.002"
"2021/08/21","05:30","-0.301","-","-0.022"
"2021/08/21","05:36","-0.324","-","-0.059"
"2021/08/21","05:42","-0.346","-","-0.1"
"2021/08/21","05:48","-0.367","-","-0.124"
"2021/08/21","05:54","-0.387","-","-0.142"
"2021/08/21","06:00","-0.407","-","-0.164"
"2021/08/21","06:06","-0.426","-","-0.184"
"2021/08/21","06:12","-0.443","-","-0.204"
"2021/08/21","06:18","-0.46","-","-0.225"
"2021/08/21","06:24","-0.475","-","-0.242"
"2021/08/21","06:30","-0.489","-","-0.266"
"2021/08/21","06:36","-0.502","-","-0.282"
"2021/08/21","06:42","-0.513","-","-0.297"
"2021/08/21","06:48","-0.523","-","-0.312"
"2021/08/21","06:54","-0.531","-","-0.328"
"2021/08/21","07:00","-0.537","-","-0.352"
"2021/08/21","07:06","-0.542","-","-0.369"
"2021/08/21","07:12","-0.545","-","-0.38"
"2021/08/21","07:18","-0.546","-","-0.393"
"2021/08/21","07:24","-0.546","-","-0.399"
"2021/08/21","07:30","-0.544","-","-0.406"
"2021/08/21","07:36","-0.54","-","-0.41"
"2021/08/21","07:42","-0.535","-","-0.411"
"2021/08/21","07:48","-0.528","-","-0.409"
"2021/08/21","07:54","-0.519","-","-0.403"
"2021/08/21","08:00","-0.509","-","-0.393"
"2021/08/21","08:06","-0.497","-","-0.381"
"2021/08/21","08:12","-0.484","-","-0.367"
"2021/08/21","08:18","-0.47","-","-0.353"
"2021/08/21","08:24","-0.455","-","-0.338"
"2021/08/21","08:30","-0.438","-","-0.321"
"2021/08/21","08:36","-0.42","-","-0.3"
"2021/08/21","08:42","-0.402","-","-0.277"
"2021/08/21","08:48","-0.382","-","-0.252"
"2021/08/21","08:54","-0.362","-","-0.232"
"2021/08/21","09:00","-0.341","-","-0.213"
"2021/08/21","09:06","-0.32","-","-0.193"
"2021/08/21","09:12","-0.298","-","-0.162"
"2021/08/21","09:18","-0.276","-","-0.139"
"2021/08/21","09:24","-0.253","-","-0.117"
"2021/08/21","09:30","-0.23","-","-0.095"
"2021/08/21","09:36","-0.208","-","-0.071"
"2021/08/21","09:42","-0.185","-","-0.038"
"2021/08/21","09:48","-0.162","-","-0.01"
"2021/08/21","09:54","-0.139","-","0.016"
"2021/08/21","10:00","-0.117","-","0.047"
"2021/08/21","10:06","-0.095","-","0.077"
"2021/08/21","10:12","-0.073","-","0.098"
"2021/08/21","10:18","-0.051","-","0.116"
"2021/08/21","10:24","-0.03","-","0.136"
"2021/08/21","10:30","-0.009","-","0.156"
"2021/08/21","10:36","0.012","-","0.177"
"2021/08/21","10:42","0.032","-","0.189"
"2021/08/21","10:48","0.051","-","0.203"
"2021/08/21","10:54","0.07","-","0.224"
"2021/08/21","11:00","0.089","-","0.241"
"2021/08/21","11:06","0.107","-","0.251"
"2021/08/21","11:12","0.124","-","0.273"
"2021/08/21","11:18","0.14","-","0.295"
"2021/08/21","11:24","0.156","-","0.312"
"2021/08/21","11:30","0.172","-","0.328"
"2021/08/21","11:36","0.186","-","0.338"
"2021/08/21","11:42","0.2","-","0.342"
"2021/08/21","11:48","0.212","-","0.354"
"2021/08/21","11:54","0.224","-","0.364"
"2021/08/21","12:00","0.235","-","0.38"
"2021/08/21","12:06","0.245","-","0.391"
"2021/08/21","12:12","0.255","-","0.389"
"2021/08/21","12:18","0.263","-","0.399"
"2021/08/21","12:24","0.27","-","0.41"
"2021/08/21","12:30","0.276","-","0.413"
"2021/08/21","12:36","0.281","-","0.417"
"2021/08/21","12:42","0.285","-","0.432"
"2021/08/21","12:48","0.287","-","0.452"
"2021/08/21","12:54","0.289","-","0.463"
"2021/08/21","13:00","0.29","-","0.466"
"2021/08/21","13:06","0.289","-","0.473"
"2021/08/21","13:12","0.288","-","0.483"
"2021/08/21","13:18","0.285","-","0.489"
"2021/08/21","13:24","0.281","-","0.486"
"2021/08/21","13:30","0.277","-","0.481"
"2021/08/21","13:36","0.271","-","0.482"
"2021/08/21","13:42","0.265","-","0.491"
"2021/08/21","13:48","0.258","-","0.494"
"2021/08/21","13:54","0.25","-","0.5"
"2021/08/21","14:00","0.242","-","0.485"
"2021/08/21","14:06","0.232","-","0.475"
"2021/08/21","14:12","0.223","-","0.465"
"2021/08/21","14:18","0.212","-","0.451"
"2021/08/21","14:24","0.202","-","0.45"
"2021/08/21","14:30","0.191","-","0.443"
"2021/08/21","14:36","0.179","-","0.427"
"2021/08/21","14:42","0.168","-","0.414"
"2021/08/21","14:48","0.156","-","0.393"
"2021/08/21","14:54","0.144","-","0.374"
"2021/08/21","15:00","0.131","-","0.361"
"2021/08/21","15:06","0.119","-","0.337"
"2021/08/21","15:12","0.106","-","0.324"
"2021/08/21","15:18","0.093","-","0.307"
"2021/08/21","15:24","0.08","-","0.295"
"2021/08/21","15:30","0.067","-","0.28"
"2021/08/21","15:36","0.054","-","0.267"
"2021/08/21","15:42","0.04","-","0.256"
"2021/08/21","15:48","0.026","-","0.228"
"2021/08/21","15:54","0.012","-","0.211"
"2021/08/21","16:00","-0.002","-","0.193"
"2021/08/21","16:06","-0.017","-","0.179"
"2021/08/21","16:12","-0.031","-","0.169"
"2021/08/21","16:18","-0.047","-","0.154"
"2021/08/21","16:24","-0.062","-","0.134"
"2021/08/21","16:30","-0.078","-","0.107"
"2021/08/21","16:36","-0.094","-","0.092"
"2021/08/21","16:42","-0.111","-","0.072"
"2021/08/21","16:48","-0.127","-","0.066"
"2021/08/21","16:54","-0.145","-","0.053"
"2021/08/21","17:00","-0.162","-","0.036"
"2021/08/21","17:06","-0.18","-","0.019"
"2021/08/21","17:12","-0.198","-","0.007"
"2021/08/21","17:18","-0.216","-","-0.014"
"2021/08/21","17:24","-0.234","-","-0.029"
"2021/08/21","17:30","-0.252","-","-0.053"
"2021/08/21","17:36","-0.271","-","-0.067"
"2021/08/21","17:42","-0.289","-","-0.075"
"2021/08/21","17:48","-0.307","-","-0.089"
"2021/08/21","17:54","-0.324","-","-0.097"
"2021/08/21","18:00","-0.342","-","-0.112"
"2021/08/21","18:06","-0.358","-","-0.128"
"2021/08/21","18:12","-0.375","-","-0.146"
"2021/08/21","18:18","-0.39","-","-0.182"
"2021/08/21","18:24","-0.405","-","-0.196"
"2021/08/21","18:30","-0.419","-","-0.208"
"2021/08/21","18:36","-0.432","-","-0.227"
"2021/08/21","18:42","-0.444","-","-0.23"
"2021/08/21","18:48","-0.455","-","-0.235"
"2021/08/21","18:54","-0.464","-","-0.231"
"2021/08/21","19:00","-0.472","-","-0.235"
"2021/08/21","19:06","-0.479","-","-0.243"
"2021/08/21","19:12","-0.484","-","-0.263"
"2021/08/21","19:18","-0.488","-","-0.271"
"2021/08/21","19:24","-0.491","-","-0.284"
"2021/08/21","19:30","-0.491","-","-0.289"
"2021/08/21","19:36","-0.49","-","-0.292"
"2021/08/21","19:42","-0.488","-","-0.297"
"2021/08/21","19:48","-0.483","-","-0.298"
"2021/08/21","19:54","-0.478","-","-0.297"
"2021/08/21","20:00","-0.47","-","-0.304"
"2021/08/21","20:06","-0.461","-","-0.308"
"2021/08/21","20:12","-0.45","-","-0.304"
"2021/08/21","20:18","-0.438","-","-0.289"
"2021/08/21","20:24","-0.424","-","-0.269"
"2021/08/21","20:30","-0.409","-","-0.259"
"2021/08/21","20:36","-0.393","-","-0.239"
"2021/08/21","20:42","-0.375","-","-0.223"
"2021/08/21","20:48","-0.356","-","-0.2"
"2021/08/21","20:54","-0.336","-","-0.181"
"2021/08/21","21:00","-0.315","-","-0.161"
"2021/08/21","21:06","-0.293","-","-0.148"
"2021/08/21","21:12","-0.271","-","-0.121"
"2021/08/21","21:18","-0.247","-","-0.11"
"2021/08/21","21:24","-0.223","-","-0.09"
"2021/08/21","21:30","-0.199","-","-0.072"
"2021/08/21","21:36","-0.174","-","-0.055"
"2021/08/21","21:42","-0.149","-","-0.02"
"2021/08/21","21:48","-0.124","-","0.004"
"2021/08/21","21:54","-0.098","-","0.036"
"2021/08/21","22:00","-0.073","-","0.072"
"2021/08/21","22:06","-0.048","-","0.1"
"2021/08/21","22:12","-0.022","-","0.131"
"2021/08/21","22:18","0.003","-","0.157"
"2021/08/21","22:24","0.028","-","0.185"
"2021/08/21","22:30","0.052","-","0.221"
"2021/08/21","22:36","0.076","-","0.247"
"2021/08/21","22:42","0.1","-","0.271"
"2021/08/21","22:48","0.124","-","0.293"
"2021/08/21","22:54","0.147","-","0.31"
"2021/08/21","23:00","0.169","-","0.328"
"2021/08/21","23:06","0.191","-","0.345"
"2021/08/21","23:12","0.212","-","0.367"
"2021/08/21","23:18","0.233","-","0.389"
"2021/08/21","23:24","0.253","-","0.421"
"2021/08/21","23:30","0.272","-","0.448"
"2021/08/21","23:36","0.291","-","0.467"
"2021/08/21","23:42","0.309","-","0.486"
"2021/08/21","23:48","0.326","-","0.502"
"2021/08/21","23:54","0.343","-","0.523"
"2021/08/22","00:00","0.359","-","0.534"
"2021/08/22","00:06","0.373","-","0.54"
"2021/08/22","00:12","0.387","-","0.552"
"2021/08/22","00:18","0.4","-","0.573"
"2021/08/22","00:24","0.412","-","0.581"
"2021/08/22","00:30","0.423","-","0.589"
"2021/08/22","00:36","0.433","-","0.597"
"2021/08/22","00:42","0.442","-","0.615"
"2021/08/22","00:48","0.45","-","0.628"
"2021/08/22","00:54","0.456","-","0.638"
"2021/08/22","01:00","0.462","-","0.645"
"2021/08/22","01:06","0.466","-","0.653"
"2021/08/22","01:12","0.469","-","0.667"
"2021/08/22","01:18","0.47","-","0.665"
"2021/08/22","01:24","0.471","-","0.661"
"2021/08/22","01:30","0.47","-","0.66"
"2021/08/22","01:36","0.468","-","0.656"
"2021/08/22","01:42","0.465","-","0.651"
"2021/08/22","01:48","0.461","-","0.654"
"2021/08/22","01:54","0.455","-","0.661"
"2021/08/22","02:00","0.449","-","0.664"
"2021/08/22","02:06","0.441","-","0.663"
"2021/08/22","02:12","0.433","-","0.655"
"2021/08/22","02:18","0.424","-","0.666"
"2021/08/22","02:24","0.413","-","0.653"
"2021/08/22","02:30","0.402","-","0.64"
"2021/08/22","02:36","0.391","-","0.632"
"2021/08/22","02:42","0.378","-","0.622"
"2021/08/22","02:48","0.365","-","0.601"
"2021/08/22","02:54","0.352","-","0.579"
"2021/08/22","03:00","0.337","-","0.572"
"2021/08/22","03:06","0.323","-","0.564"
"2021/08/22","03:12","0.308","-","0.539"
"2021/08/22","03:18","0.293","-","0.528"
"2021/08/22","03:24","0.277","-","0.526"
"2021/08/22","03:30","0.261","-","0.507"
"2021/08/22","03:36","0.245","-","0.493"
"2021/08/22","03:42","0.228","-","0.482"
"2021/08/22","03:48","0.212","-","0.489"
"2021/08/22","03:54","0.195","-","0.472"
"2021/08/22","04:00","0.177","-","0.447"
"2021/08/22","04:06","0.16","-","0.431"
"2021/08/22","04:12","0.142","-","0.419"
"2021/08/22","04:18","0.123","-","0.404"
"2021/08/22","04:24","0.105","-","0.384"
"2021/08/22","04:30","0.086","-","0.366"
"2021/08/22","04:36","0.067","-","0.349"
"2021/08/22","04:42","0.047","-","0.336"
"2021/08/22","04:48","0.027","-","0.308"
"2021/08/22","04:54","0.006","-","0.29"
"2021/08/22","05:00","-0.015","-","0.272"
"2021/08/22","05:06","-0.036","-","0.264"
"2021/08/22","05:12","-0.058","-","0.253"
"2021/08/22","05:18","-0.08","-","0.243"
"2021/08/22","05:24","-0.102","-","0.225"
"2021/08/22","05:30","-0.125","-","0.205"
"2021/08/22","05:36","-0.148","-","0.191"
"2021/08/22","05:42","-0.171","-","0.173"
"2021/08/22","05:48","-0.194","-","0.155"
"2021/08/22","05:54","-0.217","-","0.142"
"2021/08/22","06:00","-0.241","-","0.126"
"2021/08/22","06:06","-0.264","-","0.105"
"2021/08/22","06:12","-0.287","-","0.08"
"2021/08/22","06:18","-0.31","-","0.064"
"2021/08/22","06:24","-0.332","-","0.038"
"2021/08/22","06:30","-0.354","-","0"
"2021/08/22","06:36","-0.375","-","-0.04"
"2021/08/22","06:42","-0.395","-","-0.07"
"2021/08/22","06:48","-0.415","-","-0.098"
"2021/08/22","06:54","-0.434","-","-0.125"
"2021/08/22","07:00","-0.452","-","-0.152"
"2021/08/22","07:06","-0.468","-","-0.159"
"2021/08/22","07:12","-0.484","-","-0.171"
"2021/08/22","07:18","-0.498","-","-0.195"
"2021/08/22","07:24","-0.51","-","-0.205"
"2021/08/22","07:30","-0.521","-","-0.223"
"2021/08/22","07:36","-0.531","-","-0.235"
"2021/08/22","07:42","-0.539","-","-0.249"
"2021/08/22","07:48","-0.545","-","-0.265"
"2021/08/22","07:54","-0.55","-","-0.268"
"2021/08/22","08:00","-0.553","-","-0.275"
"2021/08/22","08:06","-0.554","-","-0.281"
"2021/08/22","08:12","-0.553","-","-0.291"
"2021/08/22","08:18","-0.55","-","-0.296"
"2021/08/22","08:24","-0.546","-","-0.305"
"2021/08/22","08:30","-0.54","-","-0.299"
"2021/08/22","08:36","-0.532","-","-0.305"
"2021/08/22","08:42","-0.523","-","-0.299"
"2021/08/22","08:48","-0.512","-","-0.287"
"2021/08/22","08:54","-0.5","-","-0.28"
"2021/08/22","09:00","-0.486","-","-0.27"
"2021/08/22","09:06","-0.471","-","-0.259"
"2021/08/22","09:12","-0.454","-","-0.242"
"2021/08/22","09:18","-0.436","-","-0.214"
"2021/08/22","09:24","-0.418","-","-0.186"
"2021/08/22","09:30","-0.398","-","-0.155"
"2021/08/22","09:36","-0.377","-","-0.122"
"2021/08/22","09:42","-0.356","-","-0.09"
"2021/08/22","09:48","-0.334","-","-0.054"
"2021/08/22","09:54","-0.311","-","-0.031"
"2021/08/22","10:00","-0.288","-","0.002"
"2021/08/22","10:06","-0.265","-","0.032"
