"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/20","07:24","-0.3","-","-0.261"
"2021/08/20","07:30","-0.272","-","-0.236"
"2021/08/20","07:36","-0.242","-","-0.206"
"2021/08/20","07:42","-0.211","-","-0.174"
"2021/08/20","07:48","-0.179","-","-0.135"
"2021/08/20","07:54","-0.145","-","-0.094"
"2021/08/20","08:00","-0.111","-","-0.054"
"2021/08/20","08:06","-0.075","-","-0.015"
"2021/08/20","08:12","-0.038","-","0.027"
"2021/08/20","08:18","-0.001","-","0.07"
"2021/08/20","08:24","0.037","-","0.118"
"2021/08/20","08:30","0.075","-","0.165"
"2021/08/20","08:36","0.114","-","0.207"
"2021/08/20","08:42","0.152","-","0.244"
"2021/08/20","08:48","0.19","-","0.281"
"2021/08/20","08:54","0.228","-","0.319"
"2021/08/20","09:00","0.266","-","0.363"
"2021/08/20","09:06","0.303","-","0.408"
"2021/08/20","09:12","0.339","-","0.454"
"2021/08/20","09:18","0.374","-","0.5"
"2021/08/20","09:24","0.407","-","0.543"
"2021/08/20","09:30","0.44","-","0.581"
"2021/08/20","09:36","0.471","-","0.62"
"2021/08/20","09:42","0.5","-","0.663"
"2021/08/20","09:48","0.527","-","0.705"
"2021/08/20","09:54","0.553","-","0.74"
"2021/08/20","10:00","0.576","-","0.766"
"2021/08/20","10:06","0.598","-","0.791"
"2021/08/20","10:12","0.616","-","0.815"
"2021/08/20","10:18","0.633","-","0.835"
"2021/08/20","10:24","0.647","-","0.853"
"2021/08/20","10:30","0.658","-","0.87"
"2021/08/20","10:36","0.667","-","0.88"
"2021/08/20","10:42","0.673","-","0.881"
"2021/08/20","10:48","0.677","-","0.876"
"2021/08/20","10:54","0.678","-","0.868"
"2021/08/20","11:00","0.676","-","0.856"
"2021/08/20","11:06","0.671","-","0.84"
"2021/08/20","11:12","0.664","-","0.82"
"2021/08/20","11:18","0.654","-","0.801"
"2021/08/20","11:24","0.641","-","0.78"
"2021/08/20","11:30","0.626","-","0.754"
"2021/08/20","11:36","0.609","-","0.725"
"2021/08/20","11:42","0.589","-","0.695"
"2021/08/20","11:48","0.568","-","0.667"
"2021/08/20","11:54","0.544","-","0.64"
"2021/08/20","12:00","0.518","-","0.61"
"2021/08/20","12:06","0.49","-","0.579"
"2021/08/20","12:12","0.461","-","0.551"
"2021/08/20","12:18","0.429","-","0.522"
"2021/08/20","12:24","0.397","-","0.493"
"2021/08/20","12:30","0.363","-","0.462"
"2021/08/20","12:36","0.327","-","0.431"
"2021/08/20","12:42","0.291","-","0.4"
"2021/08/20","12:48","0.253","-","0.365"
"2021/08/20","12:54","0.214","-","0.327"
"2021/08/20","13:00","0.175","-","0.29"
"2021/08/20","13:06","0.135","-","0.255"
"2021/08/20","13:12","0.094","-","0.222"
"2021/08/20","13:18","0.053","-","0.185"
"2021/08/20","13:24","0.011","-","0.145"
"2021/08/20","13:30","-0.031","-","0.106"
"2021/08/20","13:36","-0.073","-","0.07"
"2021/08/20","13:42","-0.114","-","0.034"
"2021/08/20","13:48","-0.156","-","0"
"2021/08/20","13:54","-0.196","-","-0.031"
"2021/08/20","14:00","-0.237","-","-0.06"
"2021/08/20","14:06","-0.276","-","-0.09"
"2021/08/20","14:12","-0.315","-","-0.123"
"2021/08/20","14:18","-0.352","-","-0.157"
"2021/08/20","14:24","-0.388","-","-0.192"
"2021/08/20","14:30","-0.422","-","-0.228"
"2021/08/20","14:36","-0.454","-","-0.262"
"2021/08/20","14:42","-0.485","-","-0.294"
"2021/08/20","14:48","-0.514","-","-0.323"
"2021/08/20","14:54","-0.54","-","-0.351"
"2021/08/20","15:00","-0.564","-","-0.378"
"2021/08/20","15:06","-0.585","-","-0.406"
"2021/08/20","15:12","-0.604","-","-0.433"
"2021/08/20","15:18","-0.621","-","-0.456"
"2021/08/20","15:24","-0.635","-","-0.474"
"2021/08/20","15:30","-0.646","-","-0.488"
"2021/08/20","15:36","-0.655","-","-0.498"
"2021/08/20","15:42","-0.661","-","-0.506"
"2021/08/20","15:48","-0.665","-","-0.52"
"2021/08/20","15:54","-0.666","-","-0.539"
"2021/08/20","16:00","-0.666","-","-0.56"
"2021/08/20","16:06","-0.663","-","-0.576"
"2021/08/20","16:12","-0.658","-","-0.59"
"2021/08/20","16:18","-0.652","-","-0.6"
"2021/08/20","16:24","-0.645","-","-0.605"
"2021/08/20","16:30","-0.636","-","-0.603"
"2021/08/20","16:36","-0.626","-","-0.597"
"2021/08/20","16:42","-0.615","-","-0.592"
"2021/08/20","16:48","-0.604","-","-0.588"
"2021/08/20","16:54","-0.592","-","-0.577"
"2021/08/20","17:00","-0.58","-","-0.558"
"2021/08/20","17:06","-0.568","-","-0.535"
"2021/08/20","17:12","-0.556","-","-0.514"
"2021/08/20","17:18","-0.544","-","-0.492"
"2021/08/20","17:24","-0.532","-","-0.469"
"2021/08/20","17:30","-0.52","-","-0.446"
"2021/08/20","17:36","-0.509","-","-0.428"
"2021/08/20","17:42","-0.498","-","-0.412"
"2021/08/20","17:48","-0.487","-","-0.391"
"2021/08/20","17:54","-0.477","-","-0.368"
"2021/08/20","18:00","-0.466","-","-0.347"
"2021/08/20","18:06","-0.456","-","-0.325"
"2021/08/20","18:12","-0.445","-","-0.302"
"2021/08/20","18:18","-0.435","-","-0.279"
"2021/08/20","18:24","-0.424","-","-0.262"
"2021/08/20","18:30","-0.412","-","-0.244"
"2021/08/20","18:36","-0.4","-","-0.229"
"2021/08/20","18:42","-0.387","-","-0.21"
"2021/08/20","18:48","-0.373","-","-0.189"
"2021/08/20","18:54","-0.358","-","-0.171"
"2021/08/20","19:00","-0.342","-","-0.159"
"2021/08/20","19:06","-0.324","-","-0.152"
"2021/08/20","19:12","-0.306","-","-0.146"
"2021/08/20","19:18","-0.285","-","-0.125"
"2021/08/20","19:24","-0.263","-","-0.107"
"2021/08/20","19:30","-0.24","-","-0.091"
"2021/08/20","19:36","-0.215","-","-0.071"
"2021/08/20","19:42","-0.188","-","-0.042"
"2021/08/20","19:48","-0.16","-","-0.011"
"2021/08/20","19:54","-0.13","-","0.016"
"2021/08/20","20:00","-0.099","-","0.04"
"2021/08/20","20:06","-0.066","-","0.069"
"2021/08/20","20:12","-0.032","-","0.104"
"2021/08/20","20:18","0.003","-","0.138"
"2021/08/20","20:24","0.04","-","0.173"
"2021/08/20","20:30","0.077","-","0.204"
"2021/08/20","20:36","0.116","-","0.239"
"2021/08/20","20:42","0.155","-","0.276"
"2021/08/20","20:48","0.195","-","0.313"
"2021/08/20","20:54","0.235","-","0.348"
"2021/08/20","21:00","0.276","-","0.382"
"2021/08/20","21:06","0.317","-","0.422"
"2021/08/20","21:12","0.358","-","0.458"
"2021/08/20","21:18","0.398","-","0.493"
"2021/08/20","21:24","0.439","-","0.535"
"2021/08/20","21:30","0.479","-","0.58"
"2021/08/20","21:36","0.518","-","0.623"
"2021/08/20","21:42","0.556","-","0.657"
"2021/08/20","21:48","0.593","-","0.696"
"2021/08/20","21:54","0.629","-","0.738"
"2021/08/20","22:00","0.664","-","0.774"
"2021/08/20","22:06","0.697","-","0.793"
"2021/08/20","22:12","0.728","-","0.805"
"2021/08/20","22:18","0.757","-","0.828"
"2021/08/20","22:24","0.785","-","0.864"
"2021/08/20","22:30","0.81","-","0.904"
"2021/08/20","22:36","0.832","-","0.943"
"2021/08/20","22:42","0.853","-","0.974"
"2021/08/20","22:48","0.871","-","1.003"
"2021/08/20","22:54","0.886","-","1.031"
"2021/08/20","23:00","0.898","-","1.057"
"2021/08/20","23:06","0.908","-","1.08"
"2021/08/20","23:12","0.915","-","1.102"
"2021/08/20","23:18","0.919","-","1.119"
"2021/08/20","23:24","0.92","-","1.118"
"2021/08/20","23:30","0.919","-","1.109"
"2021/08/20","23:36","0.914","-","1.107"
"2021/08/20","23:42","0.907","-","1.111"
"2021/08/20","23:48","0.897","-","1.103"
"2021/08/20","23:54","0.884","-","1.081"
"2021/08/21","00:00","0.869","-","1.061"
"2021/08/21","00:06","0.851","-","1.041"
"2021/08/21","00:12","0.831","-","1.014"
"2021/08/21","00:18","0.808","-","0.982"
"2021/08/21","00:24","0.783","-","0.957"
"2021/08/21","00:30","0.756","-","0.94"
"2021/08/21","00:36","0.727","-","0.919"
"2021/08/21","00:42","0.696","-","0.882"
"2021/08/21","00:48","0.663","-","0.841"
"2021/08/21","00:54","0.628","-","0.803"
"2021/08/21","01:00","0.592","-","0.759"
"2021/08/21","01:06","0.554","-","0.726"
"2021/08/21","01:12","0.515","-","0.687"
"2021/08/21","01:18","0.474","-","0.652"
"2021/08/21","01:24","0.433","-","0.615"
"2021/08/21","01:30","0.39","-","0.575"
"2021/08/21","01:36","0.346","-","0.532"
"2021/08/21","01:42","0.302","-","0.488"
"2021/08/21","01:48","0.257","-","0.442"
"2021/08/21","01:54","0.211","-","0.399"
"2021/08/21","02:00","0.165","-","0.362"
"2021/08/21","02:06","0.119","-","0.316"
"2021/08/21","02:12","0.073","-","0.271"
"2021/08/21","02:18","0.026","-","0.215"
"2021/08/21","02:24","-0.019","-","0.165"
"2021/08/21","02:30","-0.065","-","0.117"
"2021/08/21","02:36","-0.109","-","0.069"
"2021/08/21","02:42","-0.153","-","0.029"
"2021/08/21","02:48","-0.195","-","-0.01"
"2021/08/21","02:54","-0.237","-","-0.047"
"2021/08/21","03:00","-0.277","-","-0.087"
"2021/08/21","03:06","-0.315","-","-0.122"
"2021/08/21","03:12","-0.351","-","-0.154"
"2021/08/21","03:18","-0.385","-","-0.185"
"2021/08/21","03:24","-0.417","-","-0.224"
"2021/08/21","03:30","-0.447","-","-0.267"
"2021/08/21","03:36","-0.474","-","-0.301"
"2021/08/21","03:42","-0.499","-","-0.325"
"2021/08/21","03:48","-0.522","-","-0.347"
"2021/08/21","03:54","-0.542","-","-0.373"
"2021/08/21","04:00","-0.559","-","-0.396"
"2021/08/21","04:06","-0.574","-","-0.418"
"2021/08/21","04:12","-0.586","-","-0.439"
"2021/08/21","04:18","-0.597","-","-0.458"
"2021/08/21","04:24","-0.605","-","-0.473"
"2021/08/21","04:30","-0.61","-","-0.482"
"2021/08/21","04:36","-0.614","-","-0.483"
"2021/08/21","04:42","-0.617","-","-0.481"
"2021/08/21","04:48","-0.618","-","-0.481"
"2021/08/21","04:54","-0.617","-","-0.483"
"2021/08/21","05:00","-0.615","-","-0.486"
"2021/08/21","05:06","-0.613","-","-0.484"
"2021/08/21","05:12","-0.609","-","-0.479"
"2021/08/21","05:18","-0.605","-","-0.47"
"2021/08/21","05:24","-0.601","-","-0.458"
"2021/08/21","05:30","-0.596","-","-0.444"
"2021/08/21","05:36","-0.591","-","-0.43"
"2021/08/21","05:42","-0.587","-","-0.417"
"2021/08/21","05:48","-0.582","-","-0.407"
"2021/08/21","05:54","-0.577","-","-0.395"
"2021/08/21","06:00","-0.573","-","-0.38"
"2021/08/21","06:06","-0.569","-","-0.363"
"2021/08/21","06:12","-0.565","-","-0.348"
"2021/08/21","06:18","-0.56","-","-0.338"
"2021/08/21","06:24","-0.556","-","-0.333"
"2021/08/21","06:30","-0.552","-","-0.332"
"2021/08/21","06:36","-0.548","-","-0.334"
"2021/08/21","06:42","-0.543","-","-0.337"
"2021/08/21","06:48","-0.537","-","-0.334"
"2021/08/21","06:54","-0.531","-","-0.328"
"2021/08/21","07:00","-0.525","-","-0.321"
"2021/08/21","07:06","-0.517","-","-0.317"
"2021/08/21","07:12","-0.508","-","-0.315"
"2021/08/21","07:18","-0.498","-","-0.315"
"2021/08/21","07:24","-0.486","-","-0.316"
"2021/08/21","07:30","-0.473","-","-0.318"
"2021/08/21","07:36","-0.458","-","-0.317"
"2021/08/21","07:42","-0.442","-","-0.31"
"2021/08/21","07:48","-0.424","-","-0.297"
"2021/08/21","07:54","-0.404","-","-0.283"
"2021/08/21","08:00","-0.382","-","-0.269"
"2021/08/21","08:06","-0.358","-","-0.257"
"2021/08/21","08:12","-0.332","-","-0.243"
"2021/08/21","08:18","-0.304","-","-0.226"
"2021/08/21","08:24","-0.275","-","-0.203"
"2021/08/21","08:30","-0.244","-","-0.167"
"2021/08/21","08:36","-0.211","-","-0.128"
"2021/08/21","08:42","-0.177","-","-0.087"
"2021/08/21","08:48","-0.141","-","-0.046"
"2021/08/21","08:54","-0.104","-","-0.003"
"2021/08/21","09:00","-0.065","-","0.041"
"2021/08/21","09:06","-0.026","-","0.089"
"2021/08/21","09:12","0.014","-","0.139"
"2021/08/21","09:18","0.055","-","0.188"
"2021/08/21","09:24","0.096","-","0.24"
"2021/08/21","09:30","0.138","-","0.291"
"2021/08/21","09:36","0.18","-","0.335"
"2021/08/21","09:42","0.222","-","0.376"
"2021/08/21","09:48","0.263","-","0.422"
"2021/08/21","09:54","0.304","-","0.474"
"2021/08/21","10:00","0.345","-","0.529"
"2021/08/21","10:06","0.384","-","0.576"
"2021/08/21","10:12","0.423","-","0.622"
"2021/08/21","10:18","0.46","-","0.668"
"2021/08/21","10:24","0.496","-","0.709"
"2021/08/21","10:30","0.53","-","0.74"
"2021/08/21","10:36","0.563","-","0.771"
"2021/08/21","10:42","0.593","-","0.808"
"2021/08/21","10:48","0.621","-","0.846"
"2021/08/21","10:54","0.647","-","0.876"
"2021/08/21","11:00","0.671","-","0.9"
"2021/08/21","11:06","0.692","-","0.915"
"2021/08/21","11:12","0.71","-","0.926"
"2021/08/21","11:18","0.725","-","0.934"
"2021/08/21","11:24","0.738","-","0.945"
"2021/08/21","11:30","0.748","-","0.956"
"2021/08/21","11:36","0.755","-","0.959"
"2021/08/21","11:42","0.758","-","0.952"
"2021/08/21","11:48","0.759","-","0.938"
"2021/08/21","11:54","0.757","-","0.925"
"2021/08/21","12:00","0.751","-","0.91"
"2021/08/21","12:06","0.743","-","0.89"
"2021/08/21","12:12","0.732","-","0.875"
"2021/08/21","12:18","0.718","-","0.856"
"2021/08/21","12:24","0.702","-","0.835"
"2021/08/21","12:30","0.682","-","0.813"
"2021/08/21","12:36","0.661","-","0.787"
"2021/08/21","12:42","0.636","-","0.761"
"2021/08/21","12:48","0.61","-","0.739"
"2021/08/21","12:54","0.581","-","0.719"
"2021/08/21","13:00","0.55","-","0.701"
"2021/08/21","13:06","0.518","-","0.685"
"2021/08/21","13:12","0.483","-","0.671"
"2021/08/21","13:18","0.447","-","0.646"
"2021/08/21","13:24","0.409","-","0.61"
"2021/08/21","13:30","0.37","-","0.573"
"2021/08/21","13:36","0.33","-","0.533"
"2021/08/21","13:42","0.288","-","0.505"
"2021/08/21","13:48","0.246","-","0.473"
"2021/08/21","13:54","0.202","-","0.434"
"2021/08/21","14:00","0.158","-","0.388"
"2021/08/21","14:06","0.113","-","0.349"
"2021/08/21","14:12","0.068","-","0.307"
"2021/08/21","14:18","0.022","-","0.263"
"2021/08/21","14:24","-0.023","-","0.225"
"2021/08/21","14:30","-0.069","-","0.195"
"2021/08/21","14:36","-0.115","-","0.168"
"2021/08/21","14:42","-0.16","-","0.136"
"2021/08/21","14:48","-0.204","-","0.099"
"2021/08/21","14:54","-0.248","-","0.063"
"2021/08/21","15:00","-0.29","-","0.022"
"2021/08/21","15:06","-0.332","-","-0.018"
"2021/08/21","15:12","-0.372","-","-0.061"
"2021/08/21","15:18","-0.41","-","-0.102"
"2021/08/21","15:24","-0.447","-","-0.138"
"2021/08/21","15:30","-0.481","-","-0.169"
"2021/08/21","15:36","-0.514","-","-0.205"
"2021/08/21","15:42","-0.544","-","-0.245"
"2021/08/21","15:48","-0.571","-","-0.285"
"2021/08/21","15:54","-0.596","-","-0.325"
"2021/08/21","16:00","-0.619","-","-0.364"
"2021/08/21","16:06","-0.638","-","-0.398"
"2021/08/21","16:12","-0.655","-","-0.429"
"2021/08/21","16:18","-0.669","-","-0.455"
"2021/08/21","16:24","-0.68","-","-0.48"
"2021/08/21","16:30","-0.689","-","-0.508"
"2021/08/21","16:36","-0.694","-","-0.537"
"2021/08/21","16:42","-0.697","-","-0.564"
"2021/08/21","16:48","-0.698","-","-0.589"
"2021/08/21","16:54","-0.697","-","-0.61"
"2021/08/21","17:00","-0.693","-","-0.625"
"2021/08/21","17:06","-0.688","-","-0.636"
"2021/08/21","17:12","-0.681","-","-0.642"
"2021/08/21","17:18","-0.672","-","-0.643"
"2021/08/21","17:24","-0.662","-","-0.638"
"2021/08/21","17:30","-0.652","-","-0.631"
"2021/08/21","17:36","-0.64","-","-0.624"
"2021/08/21","17:42","-0.628","-","-0.605"
"2021/08/21","17:48","-0.616","-","-0.584"
"2021/08/21","17:54","-0.603","-","-0.566"
"2021/08/21","18:00","-0.591","-","-0.552"
"2021/08/21","18:06","-0.578","-","-0.533"
"2021/08/21","18:12","-0.566","-","-0.505"
"2021/08/21","18:18","-0.554","-","-0.479"
"2021/08/21","18:24","-0.542","-","-0.454"
"2021/08/21","18:30","-0.531","-","-0.432"
"2021/08/21","18:36","-0.52","-","-0.408"
"2021/08/21","18:42","-0.51","-","-0.388"
"2021/08/21","18:48","-0.5","-","-0.365"
"2021/08/21","18:54","-0.49","-","-0.347"
"2021/08/21","19:00","-0.48","-","-0.328"
"2021/08/21","19:06","-0.47","-","-0.299"
"2021/08/21","19:12","-0.459","-","-0.269"
"2021/08/21","19:18","-0.449","-","-0.241"
"2021/08/21","19:24","-0.438","-","-0.221"
"2021/08/21","19:30","-0.426","-","-0.196"
"2021/08/21","19:36","-0.413","-","-0.18"
"2021/08/21","19:42","-0.399","-","-0.16"
"2021/08/21","19:48","-0.385","-","-0.142"
"2021/08/21","19:54","-0.368","-","-0.117"
"2021/08/21","20:00","-0.351","-","-0.09"
"2021/08/21","20:06","-0.332","-","-0.062"
"2021/08/21","20:12","-0.311","-","-0.052"
"2021/08/21","20:18","-0.289","-","-0.043"
"2021/08/21","20:24","-0.264","-","-0.04"
"2021/08/21","20:30","-0.238","-","-0.029"
"2021/08/21","20:36","-0.211","-","-0.012"
"2021/08/21","20:42","-0.181","-","0.011"
"2021/08/21","20:48","-0.15","-","0.041"
"2021/08/21","20:54","-0.117","-","0.065"
"2021/08/21","21:00","-0.082","-","0.095"
"2021/08/21","21:06","-0.046","-","0.119"
"2021/08/21","21:12","-0.009","-","0.142"
"2021/08/21","21:18","0.03","-","0.176"
"2021/08/21","21:24","0.07","-","0.224"
"2021/08/21","21:30","0.111","-","0.278"
"2021/08/21","21:36","0.153","-","0.342"
"2021/08/21","21:42","0.196","-","0.395"
"2021/08/21","21:48","0.239","-","0.435"
"2021/08/21","21:54","0.282","-","0.472"
"2021/08/21","22:00","0.326","-","0.514"
"2021/08/21","22:06","0.37","-","0.553"
"2021/08/21","22:12","0.413","-","0.585"
"2021/08/21","22:18","0.456","-","0.623"
"2021/08/21","22:24","0.499","-","0.657"
"2021/08/21","22:30","0.54","-","0.682"
"2021/08/21","22:36","0.581","-","0.71"
"2021/08/21","22:42","0.62","-","0.753"
"2021/08/21","22:48","0.658","-","0.798"
"2021/08/21","22:54","0.695","-","0.843"
"2021/08/21","23:00","0.729","-","0.884"
"2021/08/21","23:06","0.762","-","0.916"
"2021/08/21","23:12","0.792","-","0.952"
"2021/08/21","23:18","0.82","-","0.984"
"2021/08/21","23:24","0.846","-","1.012"
"2021/08/21","23:30","0.869","-","1.029"
"2021/08/21","23:36","0.889","-","1.056"
"2021/08/21","23:42","0.907","-","1.081"
"2021/08/21","23:48","0.922","-","1.106"
"2021/08/21","23:54","0.933","-","1.116"
"2021/08/22","00:00","0.942","-","1.131"
"2021/08/22","00:06","0.948","-","1.147"
"2021/08/22","00:12","0.95","-","1.157"
"2021/08/22","00:18","0.95","-","1.152"
"2021/08/22","00:24","0.946","-","1.149"
"2021/08/22","00:30","0.939","-","1.154"
"2021/08/22","00:36","0.93","-","1.153"
"2021/08/22","00:42","0.917","-","1.131"
"2021/08/22","00:48","0.902","-","1.104"
"2021/08/22","00:54","0.884","-","1.084"
"2021/08/22","01:00","0.863","-","1.058"
"2021/08/22","01:06","0.84","-","1.021"
"2021/08/22","01:12","0.814","-","0.982"
"2021/08/22","01:18","0.786","-","0.949"
"2021/08/22","01:24","0.755","-","0.92"
"2021/08/22","01:30","0.723","-","0.886"
"2021/08/22","01:36","0.688","-","0.85"
"2021/08/22","01:42","0.652","-","0.815"
"2021/08/22","01:48","0.614","-","0.781"
"2021/08/22","01:54","0.574","-","0.745"
"2021/08/22","02:00","0.532","-","0.705"
"2021/08/22","02:06","0.49","-","0.672"
"2021/08/22","02:12","0.445","-","0.641"
"2021/08/22","02:18","0.4","-","0.6"
"2021/08/22","02:24","0.354","-","0.552"
"2021/08/22","02:30","0.307","-","0.501"
"2021/08/22","02:36","0.259","-","0.458"
"2021/08/22","02:42","0.211","-","0.421"
"2021/08/22","02:48","0.162","-","0.382"
"2021/08/22","02:54","0.113","-","0.341"
"2021/08/22","03:00","0.064","-","0.297"
"2021/08/22","03:06","0.015","-","0.252"
"2021/08/22","03:12","-0.033","-","0.199"
"2021/08/22","03:18","-0.081","-","0.145"
"2021/08/22","03:24","-0.128","-","0.1"
"2021/08/22","03:30","-0.175","-","0.062"
"2021/08/22","03:36","-0.22","-","0.026"
"2021/08/22","03:42","-0.263","-","-0.015"
"2021/08/22","03:48","-0.305","-","-0.059"
"2021/08/22","03:54","-0.346","-","-0.107"
"2021/08/22","04:00","-0.384","-","-0.15"
"2021/08/22","04:06","-0.42","-","-0.194"
"2021/08/22","04:12","-0.453","-","-0.238"
"2021/08/22","04:18","-0.485","-","-0.277"
"2021/08/22","04:24","-0.513","-","-0.309"
"2021/08/22","04:30","-0.539","-","-0.329"
"2021/08/22","04:36","-0.563","-","-0.345"
"2021/08/22","04:42","-0.583","-","-0.357"
"2021/08/22","04:48","-0.601","-","-0.371"
"2021/08/22","04:54","-0.616","-","-0.386"
"2021/08/22","05:00","-0.628","-","-0.399"
"2021/08/22","05:06","-0.638","-","-0.407"
"2021/08/22","05:12","-0.646","-","-0.413"
"2021/08/22","05:18","-0.651","-","-0.413"
"2021/08/22","05:24","-0.654","-","-0.406"
"2021/08/22","05:30","-0.655","-","-0.403"
"2021/08/22","05:36","-0.654","-","-0.403"
"2021/08/22","05:42","-0.652","-","-0.411"
"2021/08/22","05:48","-0.649","-","-0.421"
"2021/08/22","05:54","-0.645","-","-0.429"
"2021/08/22","06:00","-0.639","-","-0.428"
"2021/08/22","06:06","-0.633","-","-0.424"
"2021/08/22","06:12","-0.627","-","-0.409"
"2021/08/22","06:18","-0.621","-","-0.395"
"2021/08/22","06:24","-0.614","-","-0.381"
"2021/08/22","06:30","-0.607","-","-0.37"
"2021/08/22","06:36","-0.601","-","-0.354"
"2021/08/22","06:42","-0.594","-","-0.335"
"2021/08/22","06:48","-0.588","-","-0.32"
"2021/08/22","06:54","-0.582","-","-0.306"
"2021/08/22","07:00","-0.577","-","-0.293"
"2021/08/22","07:06","-0.572","-","-0.292"
"2021/08/22","07:12","-0.566","-","-0.301"
"2021/08/22","07:18","-0.561","-","-0.313"
"2021/08/22","07:24","-0.556","-","-0.321"
"2021/08/22","07:30","-0.55","-","-0.321"
"2021/08/22","07:36","-0.544","-","-0.315"
"2021/08/22","07:42","-0.538","-","-0.31"
"2021/08/22","07:48","-0.531","-","-0.306"
"2021/08/22","07:54","-0.523","-","-0.307"
"2021/08/22","08:00","-0.513","-","-0.308"
"2021/08/22","08:06","-0.503","-","-0.312"
"2021/08/22","08:12","-0.491","-","-0.313"
"2021/08/22","08:18","-0.478","-","-0.314"
"2021/08/22","08:24","-0.463","-","-0.309"
"2021/08/22","08:30","-0.447","-","-0.298"
"2021/08/22","08:36","-0.428","-","-0.286"
"2021/08/22","08:42","-0.408","-","-0.275"
"2021/08/22","08:48","-0.386","-","-0.259"
"2021/08/22","08:54","-0.361","-","-0.241"
"2021/08/22","09:00","-0.335","-","-0.221"
"2021/08/22","09:06","-0.307","-","-0.209"
"2021/08/22","09:12","-0.276","-","-0.194"
"2021/08/22","09:18","-0.244","-","-0.172"
"2021/08/22","09:24","-0.21","-","-0.136"
"2021/08/22","09:30","-0.175","-","-0.093"
"2021/08/22","09:36","-0.138","-","-0.06"
