"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/12/23","17:06","-0.762","-","0.057"
"2022/12/23","17:12","-0.788","-","0.037"
"2022/12/23","17:18","-0.81","-","0.012"
"2022/12/23","17:24","-0.831","-","-0.02"
"2022/12/23","17:30","-0.848","-","-0.032"
"2022/12/23","17:36","-0.863","-","-0.043"
"2022/12/23","17:42","-0.876","-","-0.033"
"2022/12/23","17:48","-0.885","-","-0.016"
"2022/12/23","17:54","-0.893","-","0.004"
"2022/12/23","18:00","-0.897","-","0.021"
"2022/12/23","18:06","-0.9","-","0.036"
"2022/12/23","18:12","-0.9","-","0.043"
"2022/12/23","18:18","-0.898","-","0.055"
"2022/12/23","18:24","-0.894","-","0.061"
"2022/12/23","18:30","-0.888","-","0.089"
"2022/12/23","18:36","-0.881","-","0.137"
"2022/12/23","18:42","-0.872","-","0.189"
"2022/12/23","18:48","-0.862","-","0.219"
"2022/12/23","18:54","-0.851","-","0.237"
"2022/12/23","19:00","-0.84","-","0.239"
"2022/12/23","19:06","-0.828","-","0.241"
"2022/12/23","19:12","-0.815","-","0.239"
"2022/12/23","19:18","-0.802","-","0.236"
"2022/12/23","19:24","-0.789","-","0.241"
"2022/12/23","19:30","-0.775","-","0.237"
"2022/12/23","19:36","-0.762","-","0.236"
"2022/12/23","19:42","-0.748","-","0.219"
"2022/12/23","19:48","-0.735","-","0.19"
"2022/12/23","19:54","-0.722","-","0.147"
"2022/12/23","20:00","-0.708","-","0.101"
"2022/12/23","20:06","-0.694","-","0.061"
"2022/12/23","20:12","-0.681","-","0.034"
"2022/12/23","20:18","-0.667","-","0.013"
"2022/12/23","20:24","-0.652","-","0"
"2022/12/23","20:30","-0.637","-","-0.013"
"2022/12/23","20:36","-0.621","-","-0.02"
"2022/12/23","20:42","-0.604","-","-0.005"
"2022/12/23","20:48","-0.587","-","0.036"
"2022/12/23","20:54","-0.568","-","0.106"
"2022/12/23","21:00","-0.548","-","0.181"
"2022/12/23","21:06","-0.526","-","0.256"
"2022/12/23","21:12","-0.503","-","0.327"
"2022/12/23","21:18","-0.479","-","0.383"
"2022/12/23","21:24","-0.453","-","0.407"
"2022/12/23","21:30","-0.425","-","0.436"
"2022/12/23","21:36","-0.395","-","0.521"
"2022/12/23","21:42","-0.363","-","0.643"
"2022/12/23","21:48","-0.33","-","0.754"
"2022/12/23","21:54","-0.295","-","0.831"
"2022/12/23","22:00","-0.259","-","0.893"
"2022/12/23","22:06","-0.221","-","0.944"
"2022/12/23","22:12","-0.181","-","0.967"
"2022/12/23","22:18","-0.141","-","0.948"
"2022/12/23","22:24","-0.099","-","0.905"
"2022/12/23","22:30","-0.056","-","0.881"
"2022/12/23","22:36","-0.013","-","0.857"
"2022/12/23","22:42","0.031","-","0.8"
"2022/12/23","22:48","0.075","-","0.716"
"2022/12/23","22:54","0.119","-","0.648"
"2022/12/23","23:00","0.162","-","0.61"
"2022/12/23","23:06","0.206","-","0.618"
"2022/12/23","23:12","0.249","-","0.673"
"2022/12/23","23:18","0.291","-","0.761"
"2022/12/23","23:24","0.331","-","0.855"
"2022/12/23","23:30","0.371","-","0.926"
"2022/12/23","23:36","0.409","-","0.961"
"2022/12/23","23:42","0.445","-","1.004"
"2022/12/23","23:48","0.479","-","1.055"
"2022/12/23","23:54","0.511","-","1.093"
"2022/12/24","00:00","0.541","-","1.127"
"2022/12/24","00:06","0.568","-","1.168"
"2022/12/24","00:12","0.593","-","1.182"
"2022/12/24","00:18","0.615","-","1.165"
"2022/12/24","00:24","0.633","-","1.141"
"2022/12/24","00:30","0.649","-","1.133"
"2022/12/24","00:36","0.662","-","1.159"
"2022/12/24","00:42","0.671","-","1.181"
"2022/12/24","00:48","0.677","-","1.186"
"2022/12/24","00:54","0.68","-","1.199"
"2022/12/24","01:00","0.68","-","1.208"
"2022/12/24","01:06","0.676","-","1.185"
"2022/12/24","01:12","0.668","-","1.14"
"2022/12/24","01:18","0.658","-","1.101"
"2022/12/24","01:24","0.644","-","1.083"
"2022/12/24","01:30","0.627","-","1.062"
"2022/12/24","01:36","0.607","-","1.029"
"2022/12/24","01:42","0.584","-","0.983"
"2022/12/24","01:48","0.558","-","0.933"
"2022/12/24","01:54","0.53","-","0.893"
"2022/12/24","02:00","0.498","-","0.867"
"2022/12/24","02:06","0.465","-","0.842"
"2022/12/24","02:12","0.429","-","0.832"
"2022/12/24","02:18","0.391","-","0.822"
"2022/12/24","02:24","0.351","-","0.792"
"2022/12/24","02:30","0.309","-","0.755"
"2022/12/24","02:36","0.266","-","0.724"
"2022/12/24","02:42","0.222","-","0.697"
"2022/12/24","02:48","0.176","-","0.655"
"2022/12/24","02:54","0.129","-","0.617"
"2022/12/24","03:00","0.082","-","0.567"
"2022/12/24","03:06","0.034","-","0.5"
"2022/12/24","03:12","-0.015","-","0.415"
"2022/12/24","03:18","-0.064","-","0.328"
"2022/12/24","03:24","-0.112","-","0.253"
"2022/12/24","03:30","-0.161","-","0.181"
"2022/12/24","03:36","-0.21","-","0.106"
"2022/12/24","03:42","-0.259","-","0.028"
"2022/12/24","03:48","-0.307","-","-0.043"
"2022/12/24","03:54","-0.355","-","-0.11"
"2022/12/24","04:00","-0.402","-","-0.178"
"2022/12/24","04:06","-0.448","-","-0.244"
"2022/12/24","04:12","-0.493","-","-0.308"
"2022/12/24","04:18","-0.537","-","-0.355"
"2022/12/24","04:24","-0.58","-","-0.391"
"2022/12/24","04:30","-0.621","-","-0.425"
"2022/12/24","04:36","-0.661","-","-0.459"
"2022/12/24","04:42","-0.699","-","-0.499"
"2022/12/24","04:48","-0.736","-","-0.544"
"2022/12/24","04:54","-0.77","-","-0.591"
"2022/12/24","05:00","-0.803","-","-0.627"
"2022/12/24","05:06","-0.833","-","-0.657"
"2022/12/24","05:12","-0.861","-","-0.683"
"2022/12/24","05:18","-0.887","-","-0.713"
"2022/12/24","05:24","-0.91","-","-0.739"
"2022/12/24","05:30","-0.93","-","-0.767"
"2022/12/24","05:36","-0.947","-","-0.799"
"2022/12/24","05:42","-0.962","-","-0.832"
"2022/12/24","05:48","-0.974","-","-0.861"
"2022/12/24","05:54","-0.982","-","-0.881"
"2022/12/24","06:00","-0.988","-","-0.9"
"2022/12/24","06:06","-0.991","-","-0.919"
"2022/12/24","06:12","-0.992","-","-0.945"
"2022/12/24","06:18","-0.989","-","-0.968"
"2022/12/24","06:24","-0.984","-","-0.991"
"2022/12/24","06:30","-0.977","-","-1.014"
"2022/12/24","06:36","-0.967","-","-1.036"
"2022/12/24","06:42","-0.954","-","-1.048"
"2022/12/24","06:48","-0.94","-","-1.044"
"2022/12/24","06:54","-0.924","-","-1.026"
"2022/12/24","07:00","-0.907","-","-0.999"
"2022/12/24","07:06","-0.888","-","-0.974"
"2022/12/24","07:12","-0.868","-","-0.953"
"2022/12/24","07:18","-0.846","-","-0.934"
"2022/12/24","07:24","-0.824","-","-0.917"
"2022/12/24","07:30","-0.802","-","-0.9"
"2022/12/24","07:36","-0.779","-","-0.87"
"2022/12/24","07:42","-0.756","-","-0.837"
"2022/12/24","07:48","-0.733","-","-0.787"
"2022/12/24","07:54","-0.71","-","-0.729"
"2022/12/24","08:00","-0.687","-","-0.674"
"2022/12/24","08:06","-0.664","-","-0.63"
"2022/12/24","08:12","-0.641","-","-0.592"
"2022/12/24","08:18","-0.618","-","-0.558"
"2022/12/24","08:24","-0.596","-","-0.522"
"2022/12/24","08:30","-0.574","-","-0.483"
"2022/12/24","08:36","-0.551","-","-0.439"
"2022/12/24","08:42","-0.529","-","-0.398"
"2022/12/24","08:48","-0.507","-","-0.368"
"2022/12/24","08:54","-0.484","-","-0.35"
"2022/12/24","09:00","-0.461","-","-0.335"
"2022/12/24","09:06","-0.437","-","-0.321"
"2022/12/24","09:12","-0.413","-","-0.303"
"2022/12/24","09:18","-0.388","-","-0.287"
"2022/12/24","09:24","-0.361","-","-0.273"
"2022/12/24","09:30","-0.334","-","-0.26"
"2022/12/24","09:36","-0.306","-","-0.246"
"2022/12/24","09:42","-0.276","-","-0.227"
"2022/12/24","09:48","-0.245","-","-0.205"
"2022/12/24","09:54","-0.212","-","-0.182"
"2022/12/24","10:00","-0.178","-","-0.157"
"2022/12/24","10:06","-0.143","-","-0.126"
"2022/12/24","10:12","-0.106","-","-0.085"
"2022/12/24","10:18","-0.067","-","-0.04"
"2022/12/24","10:24","-0.027","-","0.003"
"2022/12/24","10:30","0.014","-","0.046"
"2022/12/24","10:36","0.056","-","0.089"
"2022/12/24","10:42","0.099","-","0.124"
"2022/12/24","10:48","0.143","-","0.152"
"2022/12/24","10:54","0.187","-","0.178"
"2022/12/24","11:00","0.233","-","0.204"
"2022/12/24","11:06","0.278","-","0.237"
"2022/12/24","11:12","0.324","-","0.271"
"2022/12/24","11:18","0.369","-","0.297"
"2022/12/24","11:24","0.415","-","0.315"
"2022/12/24","11:30","0.459","-","0.338"
"2022/12/24","11:36","0.504","-","0.368"
"2022/12/24","11:42","0.547","-","0.411"
"2022/12/24","11:48","0.589","-","0.463"
"2022/12/24","11:54","0.629","-","0.525"
"2022/12/24","12:00","0.668","-","0.581"
"2022/12/24","12:06","0.705","-","0.626"
"2022/12/24","12:12","0.741","-","0.658"
"2022/12/24","12:18","0.774","-","0.685"
"2022/12/24","12:24","0.805","-","0.715"
"2022/12/24","12:30","0.833","-","0.755"
"2022/12/24","12:36","0.859","-","0.803"
"2022/12/24","12:42","0.882","-","0.848"
"2022/12/24","12:48","0.902","-","0.883"
"2022/12/24","12:54","0.919","-","0.908"
"2022/12/24","13:00","0.933","-","0.926"
"2022/12/24","13:06","0.944","-","0.944"
"2022/12/24","13:12","0.951","-","0.963"
"2022/12/24","13:18","0.955","-","0.974"
"2022/12/24","13:24","0.956","-","0.987"
"2022/12/24","13:30","0.954","-","0.996"
"2022/12/24","13:36","0.948","-","0.998"
"2022/12/24","13:42","0.938","-","0.991"
"2022/12/24","13:48","0.926","-","0.978"
"2022/12/24","13:54","0.91","-","0.961"
"2022/12/24","14:00","0.891","-","0.943"
"2022/12/24","14:06","0.869","-","0.927"
"2022/12/24","14:12","0.844","-","0.913"
"2022/12/24","14:18","0.817","-","0.889"
"2022/12/24","14:24","0.786","-","0.864"
"2022/12/24","14:30","0.753","-","0.839"
"2022/12/24","14:36","0.718","-","0.816"
"2022/12/24","14:42","0.68","-","0.793"
"2022/12/24","14:48","0.64","-","0.765"
"2022/12/24","14:54","0.599","-","0.735"
"2022/12/24","15:00","0.555","-","0.705"
"2022/12/24","15:06","0.51","-","0.675"
"2022/12/24","15:12","0.464","-","0.645"
"2022/12/24","15:18","0.416","-","0.62"
"2022/12/24","15:24","0.368","-","0.574"
"2022/12/24","15:30","0.318","-","0.521"
"2022/12/24","15:36","0.268","-","0.472"
"2022/12/24","15:42","0.218","-","0.43"
"2022/12/24","15:48","0.167","-","0.387"
"2022/12/24","15:54","0.115","-","0.345"
"2022/12/24","16:00","0.064","-","0.293"
"2022/12/24","16:06","0.013","-","0.239"
"2022/12/24","16:12","-0.039","-","0.186"
"2022/12/24","16:18","-0.09","-","0.134"
"2022/12/24","16:24","-0.14","-","0.081"
"2022/12/24","16:30","-0.19","-","0.024"
"2022/12/24","16:36","-0.24","-","-0.023"
"2022/12/24","16:42","-0.288","-","-0.075"
"2022/12/24","16:48","-0.336","-","-0.127"
"2022/12/24","16:54","-0.382","-","-0.183"
"2022/12/24","17:00","-0.428","-","-0.237"
"2022/12/24","17:06","-0.472","-","-0.288"
"2022/12/24","17:12","-0.514","-","-0.335"
"2022/12/24","17:18","-0.555","-","-0.378"
"2022/12/24","17:24","-0.595","-","-0.421"
"2022/12/24","17:30","-0.632","-","-0.462"
"2022/12/24","17:36","-0.667","-","-0.499"
"2022/12/24","17:42","-0.7","-","-0.531"
"2022/12/24","17:48","-0.731","-","-0.565"
"2022/12/24","17:54","-0.76","-","-0.604"
"2022/12/24","18:00","-0.786","-","-0.64"
"2022/12/24","18:06","-0.809","-","-0.671"
"2022/12/24","18:12","-0.83","-","-0.689"
"2022/12/24","18:18","-0.848","-","-0.702"
"2022/12/24","18:24","-0.864","-","-0.71"
"2022/12/24","18:30","-0.877","-","-0.715"
"2022/12/24","18:36","-0.887","-","-0.72"
"2022/12/24","18:42","-0.895","-","-0.73"
"2022/12/24","18:48","-0.901","-","-0.745"
"2022/12/24","18:54","-0.904","-","-0.761"
"2022/12/24","19:00","-0.905","-","-0.768"
"2022/12/24","19:06","-0.904","-","-0.768"
"2022/12/24","19:12","-0.9","-","-0.766"
"2022/12/24","19:18","-0.895","-","-0.766"
"2022/12/24","19:24","-0.889","-","-0.763"
"2022/12/24","19:30","-0.881","-","-0.761"
"2022/12/24","19:36","-0.872","-","-0.763"
"2022/12/24","19:42","-0.862","-","-0.773"
"2022/12/24","19:48","-0.851","-","-0.775"
"2022/12/24","19:54","-0.839","-","-0.767"
"2022/12/24","20:00","-0.827","-","-0.752"
"2022/12/24","20:06","-0.815","-","-0.742"
"2022/12/24","20:12","-0.802","-","-0.738"
"2022/12/24","20:18","-0.789","-","-0.738"
"2022/12/24","20:24","-0.776","-","-0.739"
"2022/12/24","20:30","-0.763","-","-0.742"
"2022/12/24","20:36","-0.75","-","-0.741"
"2022/12/24","20:42","-0.737","-","-0.739"
"2022/12/24","20:48","-0.723","-","-0.735"
"2022/12/24","20:54","-0.71","-","-0.722"
"2022/12/24","21:00","-0.697","-","-0.705"
"2022/12/24","21:06","-0.683","-","-0.691"
"2022/12/24","21:12","-0.668","-","-0.68"
"2022/12/24","21:18","-0.653","-","-0.67"
"2022/12/24","21:24","-0.638","-","-0.661"
"2022/12/24","21:30","-0.621","-","-0.652"
"2022/12/24","21:36","-0.604","-","-0.64"
"2022/12/24","21:42","-0.585","-","-0.622"
"2022/12/24","21:48","-0.565","-","-0.604"
"2022/12/24","21:54","-0.544","-","-0.581"
"2022/12/24","22:00","-0.521","-","-0.557"
"2022/12/24","22:06","-0.497","-","-0.533"
"2022/12/24","22:12","-0.471","-","-0.505"
"2022/12/24","22:18","-0.443","-","-0.471"
"2022/12/24","22:24","-0.414","-","-0.437"
"2022/12/24","22:30","-0.382","-","-0.406"
"2022/12/24","22:36","-0.349","-","-0.371"
"2022/12/24","22:42","-0.315","-","-0.327"
"2022/12/24","22:48","-0.278","-","-0.277"
"2022/12/24","22:54","-0.241","-","-0.231"
"2022/12/24","23:00","-0.201","-","-0.188"
"2022/12/24","23:06","-0.161","-","-0.146"
"2022/12/24","23:12","-0.119","-","-0.102"
"2022/12/24","23:18","-0.076","-","-0.058"
"2022/12/24","23:24","-0.033","-","-0.015"
"2022/12/24","23:30","0.011","-","0.032"
"2022/12/24","23:36","0.056","-","0.08"
"2022/12/24","23:42","0.1","-","0.128"
"2022/12/24","23:48","0.145","-","0.173"
"2022/12/24","23:54","0.189","-","0.211"
"2022/12/25","00:00","0.233","-","0.246"
"2022/12/25","00:06","0.276","-","0.283"
"2022/12/25","00:12","0.318","-","0.324"
"2022/12/25","00:18","0.359","-","0.364"
"2022/12/25","00:24","0.398","-","0.399"
"2022/12/25","00:30","0.436","-","0.43"
"2022/12/25","00:36","0.472","-","0.46"
"2022/12/25","00:42","0.506","-","0.487"
"2022/12/25","00:48","0.537","-","0.513"
"2022/12/25","00:54","0.567","-","0.541"
"2022/12/25","01:00","0.593","-","0.569"
"2022/12/25","01:06","0.617","-","0.59"
"2022/12/25","01:12","0.639","-","0.602"
"2022/12/25","01:18","0.657","-","0.603"
"2022/12/25","01:24","0.672","-","0.6"
"2022/12/25","01:30","0.684","-","0.597"
"2022/12/25","01:36","0.693","-","0.602"
"2022/12/25","01:42","0.698","-","0.603"
"2022/12/25","01:48","0.7","-","0.599"
"2022/12/25","01:54","0.698","-","0.591"
"2022/12/25","02:00","0.694","-","0.582"
"2022/12/25","02:06","0.685","-","0.573"
"2022/12/25","02:12","0.674","-","0.562"
"2022/12/25","02:18","0.659","-","0.545"
"2022/12/25","02:24","0.641","-","0.528"
"2022/12/25","02:30","0.619","-","0.511"
"2022/12/25","02:36","0.595","-","0.491"
"2022/12/25","02:42","0.568","-","0.465"
"2022/12/25","02:48","0.538","-","0.442"
"2022/12/25","02:54","0.505","-","0.421"
"2022/12/25","03:00","0.47","-","0.395"
"2022/12/25","03:06","0.433","-","0.361"
"2022/12/25","03:12","0.393","-","0.325"
"2022/12/25","03:18","0.352","-","0.296"
"2022/12/25","03:24","0.309","-","0.269"
"2022/12/25","03:30","0.264","-","0.237"
"2022/12/25","03:36","0.218","-","0.199"
"2022/12/25","03:42","0.171","-","0.164"
"2022/12/25","03:48","0.123","-","0.129"
"2022/12/25","03:54","0.075","-","0.087"
"2022/12/25","04:00","0.025","-","0.035"
"2022/12/25","04:06","-0.024","-","-0.019"
"2022/12/25","04:12","-0.074","-","-0.07"
"2022/12/25","04:18","-0.124","-","-0.12"
"2022/12/25","04:24","-0.174","-","-0.17"
"2022/12/25","04:30","-0.223","-","-0.218"
"2022/12/25","04:36","-0.273","-","-0.264"
"2022/12/25","04:42","-0.321","-","-0.307"
"2022/12/25","04:48","-0.369","-","-0.35"
"2022/12/25","04:54","-0.416","-","-0.394"
"2022/12/25","05:00","-0.462","-","-0.435"
"2022/12/25","05:06","-0.508","-","-0.475"
"2022/12/25","05:12","-0.551","-","-0.511"
"2022/12/25","05:18","-0.594","-","-0.545"
"2022/12/25","05:24","-0.635","-","-0.579"
"2022/12/25","05:30","-0.674","-","-0.612"
"2022/12/25","05:36","-0.712","-","-0.645"
"2022/12/25","05:42","-0.747","-","-0.681"
"2022/12/25","05:48","-0.781","-","-0.718"
"2022/12/25","05:54","-0.812","-","-0.753"
"2022/12/25","06:00","-0.841","-","-0.781"
"2022/12/25","06:06","-0.868","-","-0.805"
"2022/12/25","06:12","-0.892","-","-0.827"
"2022/12/25","06:18","-0.914","-","-0.846"
"2022/12/25","06:24","-0.932","-","-0.863"
"2022/12/25","06:30","-0.949","-","-0.884"
"2022/12/25","06:36","-0.962","-","-0.91"
"2022/12/25","06:42","-0.972","-","-0.93"
"2022/12/25","06:48","-0.98","-","-0.944"
"2022/12/25","06:54","-0.984","-","-0.951"
"2022/12/25","07:00","-0.986","-","-0.956"
"2022/12/25","07:06","-0.986","-","-0.952"
"2022/12/25","07:12","-0.982","-","-0.95"
"2022/12/25","07:18","-0.976","-","-0.95"
"2022/12/25","07:24","-0.968","-","-0.951"
"2022/12/25","07:30","-0.958","-","-0.951"
"2022/12/25","07:36","-0.945","-","-0.945"
"2022/12/25","07:42","-0.931","-","-0.927"
"2022/12/25","07:48","-0.915","-","-0.901"
"2022/12/25","07:54","-0.897","-","-0.867"
"2022/12/25","08:00","-0.878","-","-0.831"
"2022/12/25","08:06","-0.859","-","-0.798"
"2022/12/25","08:12","-0.838","-","-0.769"
"2022/12/25","08:18","-0.817","-","-0.745"
"2022/12/25","08:24","-0.795","-","-0.718"
"2022/12/25","08:30","-0.773","-","-0.688"
"2022/12/25","08:36","-0.751","-","-0.657"
"2022/12/25","08:42","-0.728","-","-0.635"
"2022/12/25","08:48","-0.706","-","-0.619"
"2022/12/25","08:54","-0.684","-","-0.607"
"2022/12/25","09:00","-0.662","-","-0.598"
"2022/12/25","09:06","-0.64","-","-0.586"
"2022/12/25","09:12","-0.619","-","-0.571"
"2022/12/25","09:18","-0.597","-","-0.549"
"2022/12/25","09:24","-0.576","-","-0.526"
"2022/12/25","09:30","-0.554","-","-0.507"
"2022/12/25","09:36","-0.533","-","-0.491"
"2022/12/25","09:42","-0.511","-","-0.483"
"2022/12/25","09:48","-0.489","-","-0.479"
"2022/12/25","09:54","-0.466","-","-0.475"
"2022/12/25","10:00","-0.443","-","-0.468"
"2022/12/25","10:06","-0.418","-","-0.457"
"2022/12/25","10:12","-0.393","-","-0.44"
"2022/12/25","10:18","-0.367","-","-0.414"
"2022/12/25","10:24","-0.34","-","-0.391"
"2022/12/25","10:30","-0.312","-","-0.377"
"2022/12/25","10:36","-0.282","-","-0.371"
"2022/12/25","10:42","-0.251","-","-0.363"
"2022/12/25","10:48","-0.219","-","-0.347"
"2022/12/25","10:54","-0.185","-","-0.32"
"2022/12/25","11:00","-0.15","-","-0.281"
"2022/12/25","11:06","-0.113","-","-0.228"
"2022/12/25","11:12","-0.075","-","-0.166"
"2022/12/25","11:18","-0.035","-","-0.114"
"2022/12/25","11:24","0.005","-","-0.077"
"2022/12/25","11:30","0.047","-","-0.042"
"2022/12/25","11:36","0.09","-","0"
"2022/12/25","11:42","0.133","-","0.047"
"2022/12/25","11:48","0.177","-","0.109"
"2022/12/25","11:54","0.222","-","0.171"
"2022/12/25","12:00","0.267","-","0.231"
"2022/12/25","12:06","0.312","-","0.282"
"2022/12/25","12:12","0.357","-","0.322"
"2022/12/25","12:18","0.401","-","0.365"
"2022/12/25","12:24","0.446","-","0.416"
"2022/12/25","12:30","0.489","-","0.472"
"2022/12/25","12:36","0.532","-","0.527"
"2022/12/25","12:42","0.573","-","0.588"
"2022/12/25","12:48","0.613","-","0.635"
"2022/12/25","12:54","0.652","-","0.685"
"2022/12/25","13:00","0.688","-","0.732"
"2022/12/25","13:06","0.723","-","0.758"
"2022/12/25","13:12","0.756","-","0.798"
"2022/12/25","13:18","0.786","-","0.833"
"2022/12/25","13:24","0.814","-","0.864"
"2022/12/25","13:30","0.84","-","0.885"
"2022/12/25","13:36","0.863","-","0.913"
"2022/12/25","13:42","0.882","-","0.939"
"2022/12/25","13:48","0.899","-","0.964"
"2022/12/25","13:54","0.913","-","0.984"
"2022/12/25","14:00","0.923","-","1.002"
"2022/12/25","14:06","0.931","-","1.013"
"2022/12/25","14:12","0.934","-","1.018"
"2022/12/25","14:18","0.935","-","1.027"
"2022/12/25","14:24","0.932","-","1.038"
"2022/12/25","14:30","0.926","-","1.045"
"2022/12/25","14:36","0.916","-","1.041"
"2022/12/25","14:42","0.904","-","1.028"
"2022/12/25","14:48","0.887","-","1.006"
"2022/12/25","14:54","0.868","-","0.983"
"2022/12/25","15:00","0.846","-","0.959"
"2022/12/25","15:06","0.82","-","0.938"
"2022/12/25","15:12","0.792","-","0.913"
"2022/12/25","15:18","0.761","-","0.884"
"2022/12/25","15:24","0.728","-","0.848"
"2022/12/25","15:30","0.692","-","0.807"
"2022/12/25","15:36","0.654","-","0.762"
"2022/12/25","15:42","0.613","-","0.721"
"2022/12/25","15:48","0.571","-","0.68"
"2022/12/25","15:54","0.528","-","0.642"
"2022/12/25","16:00","0.482","-","0.598"
"2022/12/25","16:06","0.436","-","0.549"
"2022/12/25","16:12","0.388","-","0.494"
"2022/12/25","16:18","0.34","-","0.438"
"2022/12/25","16:24","0.29","-","0.381"
"2022/12/25","16:30","0.24","-","0.324"
"2022/12/25","16:36","0.19","-","0.266"
"2022/12/25","16:42","0.139","-","0.207"
"2022/12/25","16:48","0.088","-","0.147"
"2022/12/25","16:54","0.037","-","0.084"
"2022/12/25","17:00","-0.014","-","0.025"
"2022/12/25","17:06","-0.065","-","-0.031"
"2022/12/25","17:12","-0.115","-","-0.085"
"2022/12/25","17:18","-0.165","-","-0.139"
"2022/12/25","17:24","-0.214","-","-0.193"
"2022/12/25","17:30","-0.262","-","-0.246"
"2022/12/25","17:36","-0.31","-","-0.296"
"2022/12/25","17:42","-0.356","-","-0.344"
"2022/12/25","17:48","-0.401","-","-0.387"
"2022/12/25","17:54","-0.445","-","-0.427"
"2022/12/25","18:00","-0.488","-","-0.466"
"2022/12/25","18:06","-0.529","-","-0.503"
"2022/12/25","18:12","-0.568","-","-0.538"
"2022/12/25","18:18","-0.606","-","-0.569"
"2022/12/25","18:24","-0.641","-","-0.602"
"2022/12/25","18:30","-0.675","-","-0.636"
"2022/12/25","18:36","-0.706","-","-0.667"
"2022/12/25","18:42","-0.735","-","-0.693"
"2022/12/25","18:48","-0.762","-","-0.718"
"2022/12/25","18:54","-0.786","-","-0.743"
"2022/12/25","19:00","-0.808","-","-0.767"
"2022/12/25","19:06","-0.827","-","-0.787"
"2022/12/25","19:12","-0.844","-","-0.8"
"2022/12/25","19:18","-0.858","-","-0.81"
"2022/12/25","19:24","-0.869","-","-0.821"
"2022/12/25","19:30","-0.878","-","-0.835"
"2022/12/25","19:36","-0.884","-","-0.849"
"2022/12/25","19:42","-0.888","-","-0.862"
"2022/12/25","19:48","-0.89","-","-0.874"
"2022/12/25","19:54","-0.889","-","-0.88"
"2022/12/25","20:00","-0.887","-","-0.873"
"2022/12/25","20:06","-0.882","-","-0.857"
"2022/12/25","20:12","-0.877","-","-0.843"
"2022/12/25","20:18","-0.869","-","-0.825"
"2022/12/25","20:24","-0.86","-","-0.81"
"2022/12/25","20:30","-0.851","-","-0.801"
"2022/12/25","20:36","-0.84","-","-0.795"
"2022/12/25","20:42","-0.828","-","-0.783"
"2022/12/25","20:48","-0.816","-","-0.77"
"2022/12/25","20:54","-0.804","-","-0.754"
"2022/12/25","21:00","-0.791","-","-0.738"
"2022/12/25","21:06","-0.778","-","-0.727"
"2022/12/25","21:12","-0.765","-","-0.726"
"2022/12/25","21:18","-0.752","-","-0.73"
"2022/12/25","21:24","-0.739","-","-0.743"
"2022/12/25","21:30","-0.726","-","-0.759"
"2022/12/25","21:36","-0.713","-","-0.772"
"2022/12/25","21:42","-0.7","-","-0.776"
"2022/12/25","21:48","-0.687","-","-0.773"
"2022/12/25","21:54","-0.673","-","-0.767"
"2022/12/25","22:00","-0.66","-","-0.757"
"2022/12/25","22:06","-0.646","-","-0.746"
"2022/12/25","22:12","-0.631","-","-0.739"
"2022/12/25","22:18","-0.616","-","-0.737"
"2022/12/25","22:24","-0.6","-","-0.733"
"2022/12/25","22:30","-0.583","-","-0.724"
"2022/12/25","22:36","-0.564","-","-0.711"
"2022/12/25","22:42","-0.545","-","-0.69"
"2022/12/25","22:48","-0.524","-","-0.662"
"2022/12/25","22:54","-0.502","-","-0.63"
"2022/12/25","23:00","-0.479","-","-0.597"
"2022/12/25","23:06","-0.453","-","-0.567"
"2022/12/25","23:12","-0.426","-","-0.536"
"2022/12/25","23:18","-0.398","-","-0.502"
"2022/12/25","23:24","-0.367","-","-0.463"
"2022/12/25","23:30","-0.335","-","-0.424"
"2022/12/25","23:36","-0.302","-","-0.383"
"2022/12/25","23:42","-0.266","-","-0.341"
"2022/12/25","23:48","-0.23","-","-0.305"
"2022/12/25","23:54","-0.192","-","-0.278"
