"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2023/12/16","01:54","0.359","-","0.36"
"2023/12/16","02:00","0.377","-","0.373"
"2023/12/16","02:06","0.393","-","0.382"
"2023/12/16","02:12","0.407","-","0.403"
"2023/12/16","02:18","0.419","-","0.417"
"2023/12/16","02:24","0.429","-","0.418"
"2023/12/16","02:30","0.437","-","0.428"
"2023/12/16","02:36","0.442","-","0.447"
"2023/12/16","02:42","0.445","-","0.452"
"2023/12/16","02:48","0.446","-","0.449"
"2023/12/16","02:54","0.444","-","0.45"
"2023/12/16","03:00","0.44","-","0.449"
"2023/12/16","03:06","0.433","-","0.444"
"2023/12/16","03:12","0.424","-","0.425"
"2023/12/16","03:18","0.413","-","0.419"
"2023/12/16","03:24","0.4","-","0.411"
"2023/12/16","03:30","0.384","-","0.387"
"2023/12/16","03:36","0.367","-","0.366"
"2023/12/16","03:42","0.347","-","0.351"
"2023/12/16","03:48","0.325","-","0.336"
"2023/12/16","03:54","0.302","-","0.308"
"2023/12/16","04:00","0.276","-","0.289"
"2023/12/16","04:06","0.25","-","0.27"
"2023/12/16","04:12","0.221","-","0.249"
"2023/12/16","04:18","0.192","-","0.222"
"2023/12/16","04:24","0.161","-","0.198"
"2023/12/16","04:30","0.129","-","0.168"
"2023/12/16","04:36","0.096","-","0.131"
"2023/12/16","04:42","0.062","-","0.097"
"2023/12/16","04:48","0.027","-","0.072"
"2023/12/16","04:54","-0.008","-","0.032"
"2023/12/16","05:00","-0.044","-","-0.012"
"2023/12/16","05:06","-0.081","-","-0.049"
"2023/12/16","05:12","-0.117","-","-0.084"
"2023/12/16","05:18","-0.154","-","-0.123"
"2023/12/16","05:24","-0.19","-","-0.162"
"2023/12/16","05:30","-0.227","-","-0.201"
"2023/12/16","05:36","-0.263","-","-0.242"
"2023/12/16","05:42","-0.299","-","-0.285"
"2023/12/16","05:48","-0.334","-","-0.324"
"2023/12/16","05:54","-0.369","-","-0.361"
"2023/12/16","06:00","-0.403","-","-0.4"
"2023/12/16","06:06","-0.436","-","-0.434"
"2023/12/16","06:12","-0.468","-","-0.464"
"2023/12/16","06:18","-0.499","-","-0.496"
"2023/12/16","06:24","-0.529","-","-0.529"
"2023/12/16","06:30","-0.558","-","-0.562"
"2023/12/16","06:36","-0.585","-","-0.591"
"2023/12/16","06:42","-0.61","-","-0.619"
"2023/12/16","06:48","-0.634","-","-0.647"
"2023/12/16","06:54","-0.656","-","-0.672"
"2023/12/16","07:00","-0.677","-","-0.692"
"2023/12/16","07:06","-0.695","-","-0.716"
"2023/12/16","07:12","-0.712","-","-0.739"
"2023/12/16","07:18","-0.727","-","-0.76"
"2023/12/16","07:24","-0.74","-","-0.772"
"2023/12/16","07:30","-0.75","-","-0.78"
"2023/12/16","07:36","-0.759","-","-0.791"
"2023/12/16","07:42","-0.766","-","-0.798"
"2023/12/16","07:48","-0.771","-","-0.798"
"2023/12/16","07:54","-0.774","-","-0.798"
"2023/12/16","08:00","-0.775","-","-0.799"
"2023/12/16","08:06","-0.775","-","-0.792"
"2023/12/16","08:12","-0.772","-","-0.786"
"2023/12/16","08:18","-0.769","-","-0.783"
"2023/12/16","08:24","-0.763","-","-0.78"
"2023/12/16","08:30","-0.756","-","-0.765"
"2023/12/16","08:36","-0.748","-","-0.75"
"2023/12/16","08:42","-0.739","-","-0.74"
"2023/12/16","08:48","-0.728","-","-0.737"
"2023/12/16","08:54","-0.717","-","-0.721"
"2023/12/16","09:00","-0.704","-","-0.7"
"2023/12/16","09:06","-0.691","-","-0.692"
"2023/12/16","09:12","-0.676","-","-0.677"
"2023/12/16","09:18","-0.661","-","-0.656"
"2023/12/16","09:24","-0.646","-","-0.635"
"2023/12/16","09:30","-0.63","-","-0.619"
"2023/12/16","09:36","-0.613","-","-0.6"
"2023/12/16","09:42","-0.596","-","-0.576"
"2023/12/16","09:48","-0.578","-","-0.561"
"2023/12/16","09:54","-0.561","-","-0.552"
"2023/12/16","10:00","-0.542","-","-0.534"
"2023/12/16","10:06","-0.524","-","-0.517"
"2023/12/16","10:12","-0.505","-","-0.504"
"2023/12/16","10:18","-0.485","-","-0.487"
"2023/12/16","10:24","-0.466","-","-0.463"
"2023/12/16","10:30","-0.446","-","-0.436"
"2023/12/16","10:36","-0.425","-","-0.414"
"2023/12/16","10:42","-0.404","-","-0.396"
"2023/12/16","10:48","-0.383","-","-0.367"
"2023/12/16","10:54","-0.362","-","-0.337"
"2023/12/16","11:00","-0.34","-","-0.318"
"2023/12/16","11:06","-0.317","-","-0.297"
"2023/12/16","11:12","-0.294","-","-0.275"
"2023/12/16","11:18","-0.271","-","-0.263"
"2023/12/16","11:24","-0.247","-","-0.254"
"2023/12/16","11:30","-0.222","-","-0.224"
"2023/12/16","11:36","-0.197","-","-0.195"
"2023/12/16","11:42","-0.172","-","-0.185"
"2023/12/16","11:48","-0.146","-","-0.171"
"2023/12/16","11:54","-0.119","-","-0.148"
"2023/12/16","12:00","-0.092","-","-0.125"
"2023/12/16","12:06","-0.064","-","-0.104"
"2023/12/16","12:12","-0.036","-","-0.068"
"2023/12/16","12:18","-0.007","-","-0.033"
"2023/12/16","12:24","0.022","-","-0.011"
"2023/12/16","12:30","0.051","-","0.014"
"2023/12/16","12:36","0.081","-","0.057"
"2023/12/16","12:42","0.112","-","0.092"
"2023/12/16","12:48","0.142","-","0.113"
"2023/12/16","12:54","0.172","-","0.139"
"2023/12/16","13:00","0.203","-","0.174"
"2023/12/16","13:06","0.233","-","0.2"
"2023/12/16","13:12","0.264","-","0.229"
"2023/12/16","13:18","0.294","-","0.261"
"2023/12/16","13:24","0.324","-","0.293"
"2023/12/16","13:30","0.353","-","0.327"
"2023/12/16","13:36","0.381","-","0.36"
"2023/12/16","13:42","0.409","-","0.397"
"2023/12/16","13:48","0.436","-","0.429"
"2023/12/16","13:54","0.462","-","0.45"
"2023/12/16","14:00","0.486","-","0.477"
"2023/12/16","14:06","0.51","-","0.504"
"2023/12/16","14:12","0.532","-","0.521"
"2023/12/16","14:18","0.552","-","0.54"
"2023/12/16","14:24","0.57","-","0.564"
"2023/12/16","14:30","0.587","-","0.59"
"2023/12/16","14:36","0.602","-","0.604"
"2023/12/16","14:42","0.614","-","0.613"
"2023/12/16","14:48","0.625","-","0.628"
"2023/12/16","14:54","0.633","-","0.639"
"2023/12/16","15:00","0.639","-","0.646"
"2023/12/16","15:06","0.643","-","0.651"
"2023/12/16","15:12","0.644","-","0.653"
"2023/12/16","15:18","0.643","-","0.651"
"2023/12/16","15:24","0.64","-","0.653"
"2023/12/16","15:30","0.634","-","0.639"
"2023/12/16","15:36","0.626","-","0.63"
"2023/12/16","15:42","0.615","-","0.631"
"2023/12/16","15:48","0.603","-","0.62"
"2023/12/16","15:54","0.587","-","0.597"
"2023/12/16","16:00","0.57","-","0.574"
"2023/12/16","16:06","0.551","-","0.556"
"2023/12/16","16:12","0.53","-","0.534"
"2023/12/16","16:18","0.507","-","0.503"
"2023/12/16","16:24","0.482","-","0.481"
"2023/12/16","16:30","0.455","-","0.457"
"2023/12/16","16:36","0.427","-","0.431"
"2023/12/16","16:42","0.397","-","0.403"
"2023/12/16","16:48","0.366","-","0.377"
"2023/12/16","16:54","0.334","-","0.353"
"2023/12/16","17:00","0.3","-","0.319"
"2023/12/16","17:06","0.266","-","0.282"
"2023/12/16","17:12","0.23","-","0.243"
"2023/12/16","17:18","0.194","-","0.202"
"2023/12/16","17:24","0.157","-","0.168"
"2023/12/16","17:30","0.12","-","0.136"
"2023/12/16","17:36","0.082","-","0.092"
"2023/12/16","17:42","0.044","-","0.052"
"2023/12/16","17:48","0.005","-","0.017"
"2023/12/16","17:54","-0.033","-","-0.011"
"2023/12/16","18:00","-0.072","-","-0.038"
"2023/12/16","18:06","-0.11","-","-0.076"
"2023/12/16","18:12","-0.148","-","-0.118"
"2023/12/16","18:18","-0.186","-","-0.153"
"2023/12/16","18:24","-0.223","-","-0.189"
"2023/12/16","18:30","-0.259","-","-0.227"
"2023/12/16","18:36","-0.295","-","-0.253"
"2023/12/16","18:42","-0.33","-","-0.286"
"2023/12/16","18:48","-0.364","-","-0.323"
"2023/12/16","18:54","-0.396","-","-0.355"
"2023/12/16","19:00","-0.428","-","-0.387"
"2023/12/16","19:06","-0.458","-","-0.411"
"2023/12/16","19:12","-0.487","-","-0.432"
"2023/12/16","19:18","-0.514","-","-0.466"
"2023/12/16","19:24","-0.54","-","-0.488"
"2023/12/16","19:30","-0.564","-","-0.504"
"2023/12/16","19:36","-0.586","-","-0.52"
"2023/12/16","19:42","-0.607","-","-0.541"
"2023/12/16","19:48","-0.626","-","-0.557"
"2023/12/16","19:54","-0.643","-","-0.555"
"2023/12/16","20:00","-0.658","-","-0.565"
"2023/12/16","20:06","-0.671","-","-0.577"
"2023/12/16","20:12","-0.683","-","-0.58"
"2023/12/16","20:18","-0.693","-","-0.586"
"2023/12/16","20:24","-0.701","-","-0.604"
"2023/12/16","20:30","-0.708","-","-0.621"
"2023/12/16","20:36","-0.712","-","-0.623"
"2023/12/16","20:42","-0.716","-","-0.617"
"2023/12/16","20:48","-0.718","-","-0.629"
"2023/12/16","20:54","-0.718","-","-0.631"
"2023/12/16","21:00","-0.718","-","-0.618"
"2023/12/16","21:06","-0.716","-","-0.615"
"2023/12/16","21:12","-0.713","-","-0.619"
"2023/12/16","21:18","-0.709","-","-0.618"
"2023/12/16","21:24","-0.704","-","-0.611"
"2023/12/16","21:30","-0.698","-","-0.607"
"2023/12/16","21:36","-0.692","-","-0.614"
"2023/12/16","21:42","-0.685","-","-0.61"
"2023/12/16","21:48","-0.677","-","-0.603"
"2023/12/16","21:54","-0.668","-","-0.6"
"2023/12/16","22:00","-0.66","-","-0.588"
"2023/12/16","22:06","-0.65","-","-0.577"
"2023/12/16","22:12","-0.64","-","-0.565"
"2023/12/16","22:18","-0.63","-","-0.549"
"2023/12/16","22:24","-0.62","-","-0.547"
"2023/12/16","22:30","-0.609","-","-0.535"
"2023/12/16","22:36","-0.597","-","-0.515"
"2023/12/16","22:42","-0.585","-","-0.518"
"2023/12/16","22:48","-0.573","-","-0.506"
"2023/12/16","22:54","-0.56","-","-0.495"
"2023/12/16","23:00","-0.547","-","-0.481"
"2023/12/16","23:06","-0.533","-","-0.473"
"2023/12/16","23:12","-0.519","-","-0.468"
"2023/12/16","23:18","-0.504","-","-0.451"
"2023/12/16","23:24","-0.488","-","-0.429"
"2023/12/16","23:30","-0.472","-","-0.414"
"2023/12/16","23:36","-0.455","-","-0.399"
"2023/12/16","23:42","-0.438","-","-0.38"
"2023/12/16","23:48","-0.419","-","-0.367"
"2023/12/16","23:54","-0.4","-","-0.351"
"2023/12/17","00:00","-0.38","-","-0.334"
"2023/12/17","00:06","-0.359","-","-0.306"
"2023/12/17","00:12","-0.338","-","-0.285"
"2023/12/17","00:18","-0.316","-","-0.255"
"2023/12/17","00:24","-0.292","-","-0.214"
"2023/12/17","00:30","-0.268","-","-0.197"
"2023/12/17","00:36","-0.244","-","-0.176"
"2023/12/17","00:42","-0.218","-","-0.149"
"2023/12/17","00:48","-0.192","-","-0.104"
"2023/12/17","00:54","-0.165","-","-0.077"
"2023/12/17","01:00","-0.137","-","-0.053"
"2023/12/17","01:06","-0.109","-","-0.015"
"2023/12/17","01:12","-0.08","-","0.032"
"2023/12/17","01:18","-0.051","-","0.079"
"2023/12/17","01:24","-0.022","-","0.111"
"2023/12/17","01:30","0.008","-","0.164"
"2023/12/17","01:36","0.038","-","0.202"
"2023/12/17","01:42","0.067","-","0.234"
"2023/12/17","01:48","0.097","-","0.279"
"2023/12/17","01:54","0.126","-","0.335"
"2023/12/17","02:00","0.155","-","0.374"
"2023/12/17","02:06","0.183","-","0.398"
"2023/12/17","02:12","0.211","-","0.431"
"2023/12/17","02:18","0.238","-","0.469"
"2023/12/17","02:24","0.263","-","0.503"
"2023/12/17","02:30","0.288","-","0.53"
"2023/12/17","02:36","0.311","-","0.561"
"2023/12/17","02:42","0.333","-","0.583"
"2023/12/17","02:48","0.353","-","0.601"
"2023/12/17","02:54","0.372","-","0.623"
"2023/12/17","03:00","0.388","-","0.647"
"2023/12/17","03:06","0.403","-","0.671"
"2023/12/17","03:12","0.415","-","0.681"
"2023/12/17","03:18","0.426","-","0.699"
"2023/12/17","03:24","0.434","-","0.703"
"2023/12/17","03:30","0.44","-","0.709"
"2023/12/17","03:36","0.444","-","0.713"
"2023/12/17","03:42","0.445","-","0.72"
"2023/12/17","03:48","0.444","-","0.713"
"2023/12/17","03:54","0.44","-","0.707"
"2023/12/17","04:00","0.434","-","0.695"
"2023/12/17","04:06","0.426","-","0.685"
"2023/12/17","04:12","0.416","-","0.672"
"2023/12/17","04:18","0.403","-","0.659"
"2023/12/17","04:24","0.388","-","0.64"
"2023/12/17","04:30","0.372","-","0.614"
"2023/12/17","04:36","0.353","-","0.588"
"2023/12/17","04:42","0.332","-","0.563"
"2023/12/17","04:48","0.309","-","0.528"
"2023/12/17","04:54","0.285","-","0.497"
"2023/12/17","05:00","0.259","-","0.47"
"2023/12/17","05:06","0.232","-","0.443"
"2023/12/17","05:12","0.203","-","0.404"
"2023/12/17","05:18","0.173","-","0.372"
"2023/12/17","05:24","0.142","-","0.345"
"2023/12/17","05:30","0.11","-","0.307"
"2023/12/17","05:36","0.077","-","0.273"
"2023/12/17","05:42","0.043","-","0.239"
"2023/12/17","05:48","0.009","-","0.207"
"2023/12/17","05:54","-0.026","-","0.161"
"2023/12/17","06:00","-0.061","-","0.118"
"2023/12/17","06:06","-0.097","-","0.08"
"2023/12/17","06:12","-0.132","-","0.05"
"2023/12/17","06:18","-0.168","-","0.01"
"2023/12/17","06:24","-0.204","-","-0.027"
"2023/12/17","06:30","-0.239","-","-0.052"
"2023/12/17","06:36","-0.274","-","-0.079"
"2023/12/17","06:42","-0.308","-","-0.111"
"2023/12/17","06:48","-0.342","-","-0.145"
"2023/12/17","06:54","-0.375","-","-0.171"
"2023/12/17","07:00","-0.407","-","-0.203"
"2023/12/17","07:06","-0.439","-","-0.229"
"2023/12/17","07:12","-0.469","-","-0.244"
"2023/12/17","07:18","-0.497","-","-0.28"
"2023/12/17","07:24","-0.525","-","-0.308"
"2023/12/17","07:30","-0.551","-","-0.336"
"2023/12/17","07:36","-0.575","-","-0.358"
"2023/12/17","07:42","-0.598","-","-0.381"
"2023/12/17","07:48","-0.619","-","-0.401"
"2023/12/17","07:54","-0.638","-","-0.415"
"2023/12/17","08:00","-0.655","-","-0.431"
"2023/12/17","08:06","-0.671","-","-0.448"
"2023/12/17","08:12","-0.684","-","-0.453"
"2023/12/17","08:18","-0.696","-","-0.448"
"2023/12/17","08:24","-0.705","-","-0.455"
"2023/12/17","08:30","-0.713","-","-0.469"
"2023/12/17","08:36","-0.719","-","-0.464"
"2023/12/17","08:42","-0.723","-","-0.456"
"2023/12/17","08:48","-0.725","-","-0.451"
"2023/12/17","08:54","-0.725","-","-0.447"
"2023/12/17","09:00","-0.724","-","-0.443"
"2023/12/17","09:06","-0.721","-","-0.433"
"2023/12/17","09:12","-0.717","-","-0.421"
"2023/12/17","09:18","-0.711","-","-0.418"
"2023/12/17","09:24","-0.704","-","-0.414"
"2023/12/17","09:30","-0.696","-","-0.398"
